,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
10,NYK_1990,26.5,45.0,37.0,45,37,1.41,-0.63,0.78,109.4,108.0,1.4,98.2,0.331,0.1,0.547,0.501,14.8,34.2,0.25,0.482,13.3,66.0,0.215,,82,19805,42.8,89.6,0.478,2.3,6.9,0.327,40.5,82.7,0.49,22.0,28.9,0.761,15.2,31.6,46.8,25.6,6.6,5.4,15.8,25.2,109.9,82,19805,41.9,88.1,0.476,2.3,7.0,0.323,39.7,81.0,0.49,21.2,27.5,0.772,14.0,28.9,43.0,25.6,10.1,5.2,16.7,23.8,107.4
11,DEN_1990,29.5,43.0,39.0,45,37,1.41,0.15,1.56,108.0,106.7,1.3,105.4,0.275,0.084,0.523,0.478,11.2,29.1,0.217,0.501,15.2,71.3,0.264,,82,19705,40.1,82.9,0.484,2.8,8.6,0.324,37.3,74.3,0.503,26.6,32.9,0.809,10.5,27.4,38.0,22.7,8.7,5.6,16.3,23.1,109.6,82,19705,42.7,91.6,0.466,2.1,6.7,0.319,40.5,84.9,0.477,20.4,26.5,0.773,13.0,28.8,41.7,25.8,9.1,4.4,12.4,22.9,107.9
12,SEA_1990,25.6,41.0,41.0,44,38,1.04,0.36,1.4,110.9,109.8,1.1,95.3,0.299,0.09,0.535,0.494,14.0,37.5,0.222,0.499,14.3,69.1,0.297,,82,19830,42.3,87.4,0.484,2.9,8.7,0.332,39.4,78.6,0.501,21.9,28.9,0.756,14.6,29.9,44.5,26.4,8.8,6.1,17.4,22.5,109.4,82,19830,43.1,91.6,0.471,2.1,6.7,0.315,41.0,84.9,0.483,19.7,25.9,0.761,15.4,28.2,43.5,26.2,8.9,5.2,15.9,23.0,108.0
13,ATL_1990,28.6,41.0,41.0,44,38,1.02,-0.39,0.64,113.0,111.9,1.1,95.8,0.362,0.059,0.547,0.496,13.5,36.3,0.277,0.509,14.0,65.5,0.254,,82,19805,42.7,92.2,0.464,2.6,7.8,0.337,40.1,84.4,0.475,20.0,25.3,0.789,13.4,29.1,42.6,26.2,9.4,3.8,13.1,23.5,108.0,82,19830,40.6,84.8,0.479,2.2,7.0,0.321,38.4,77.9,0.493,24.6,31.7,0.774,14.3,29.7,44.0,25.0,8.5,5.5,18.6,23.2,108.1
14,IND_1990,26.4,42.0,40.0,41,41,0.16,-0.34,-0.18,111.5,111.4,0.1,97.0,0.343,0.113,0.572,0.518,14.6,29.0,0.28,0.494,12.6,67.1,0.25,,82,19730,41.9,86.4,0.484,0.7,2.8,0.239,41.2,83.6,0.492,23.3,31.3,0.745,14.4,30.6,44.9,25.2,9.9,6.8,17.3,22.9,107.7,82,19855,40.9,84.8,0.482,1.7,5.2,0.33,39.2,79.6,0.492,24.7,32.1,0.768,13.9,30.8,44.8,25.0,7.7,6.5,18.1,23.2,108.2
15,DAL_1990,29.2,47.0,35.0,41,41,0.07,0.35,0.42,107.2,107.2,0.0,94.5,0.331,0.071,0.536,0.487,13.6,30.3,0.254,0.481,13.4,67.9,0.232,,82,19830,43.8,92.3,0.475,0.5,2.4,0.188,43.4,89.9,0.482,19.5,25.5,0.764,14.6,29.8,44.4,27.0,6.8,5.2,14.6,23.5,107.5,82,19805,42.9,89.4,0.48,2.7,7.2,0.37,40.2,82.2,0.49,19.9,25.8,0.771,14.0,29.6,43.6,27.1,8.0,4.8,15.5,24.4,108.4
16,CLE_1990,26.1,42.0,40.0,40,42,-0.3,-0.31,-0.62,106.9,107.2,-0.3,95.0,0.315,0.122,0.529,0.485,13.5,31.5,0.235,0.49,14.0,67.7,0.202,20273.0,82,19830,41.7,88.2,0.473,2.6,8.3,0.312,39.1,79.9,0.49,21.3,28.1,0.758,13.7,27.7,41.4,25.3,10.2,4.0,16.2,25.8,107.3,82,19705,41.7,86.1,0.485,1.7,5.2,0.336,40.0,81.0,0.494,23.4,30.6,0.765,14.0,31.8,45.8,23.0,9.4,5.9,17.4,23.1,108.6
17,MIL_1990,28.1,44.0,38.0,39,43,-0.78,-0.28,-1.06,107.3,108.1,-0.8,98.0,0.318,0.094,0.533,0.488,13.9,31.5,0.241,0.492,15.8,66.0,0.29,,82,19855,41.5,87.4,0.475,2.0,6.2,0.323,39.5,81.2,0.487,22.2,28.9,0.767,13.3,30.9,44.3,22.7,8.5,5.1,15.7,22.2,107.2,82,19730,41.2,84.4,0.488,1.9,5.6,0.342,39.3,78.9,0.498,24.7,32.7,0.755,13.5,29.7,43.3,25.0,10.4,5.7,17.7,21.5,108.9
18,WAS_1990,27.5,31.0,51.0,35,47,-2.16,-0.27,-2.43,107.5,109.7,-2.2,99.4,0.276,0.026,0.519,0.477,12.4,32.4,0.211,0.484,12.4,67.2,0.249,,82,19880,40.8,88.7,0.461,4.4,10.8,0.407,36.5,77.9,0.468,20.8,28.0,0.744,14.3,30.2,44.6,26.8,8.2,6.5,15.8,21.2,106.9,82,19830,42.1,85.3,0.493,2.6,7.3,0.351,39.5,78.0,0.506,22.3,29.9,0.746,13.4,28.7,42.1,26.4,8.3,4.8,17.7,21.8,109.0
19,GSW_1990,26.0,37.0,45.0,33,49,-3.13,0.59,-2.55,109.6,112.6,-3.0,105.9,0.397,0.104,0.563,0.501,14.3,26.1,0.321,0.494,13.6,61.5,0.253,,82,19805,40.2,87.6,0.459,1.3,4.6,0.295,38.9,83.0,0.468,24.0,31.7,0.756,15.2,28.7,43.9,23.2,7.2,3.4,16.4,23.0,105.8,82,19830,42.8,90.1,0.474,1.7,5.8,0.3,41.0,84.4,0.486,22.5,28.9,0.777,14.6,30.5,45.1,23.8,7.8,5.2,14.6,21.7,109.7
20,LAC_1990,24.5,30.0,52.0,32,50,-3.39,0.59,-2.8,104.0,107.4,-3.4,99.2,0.359,0.034,0.536,0.488,16.3,30.9,0.265,0.489,14.3,67.3,0.241,,82,19755,41.5,88.6,0.468,2.7,8.2,0.333,38.8,80.5,0.482,19.0,24.7,0.771,12.0,29.7,41.6,25.8,6.9,4.9,15.6,23.4,104.8,82,19905,41.2,84.8,0.486,2.3,6.6,0.342,38.9,78.2,0.498,25.2,32.0,0.786,12.7,27.9,40.6,23.6,8.0,5.1,16.5,22.7,109.8
21,MIN_1990,26.2,22.0,60.0,29,53,-4.23,0.63,-3.6,103.6,108.2,-4.6,91.1,0.311,0.043,0.499,0.451,13.3,34.0,0.232,0.492,15.5,66.2,0.291,,82,19805,41.7,86.9,0.48,1.8,5.9,0.312,39.9,81.0,0.493,19.6,27.2,0.72,14.6,31.6,46.2,26.3,9.7,6.6,18.1,23.2,104.8,82,19755,42.6,85.8,0.497,1.6,5.2,0.314,41.0,80.5,0.509,23.1,29.5,0.784,13.2,33.7,46.9,25.6,7.9,4.8,17.0,21.7,109.9
22,SAC_1990,26.4,23.0,59.0,28,54,-5.06,0.65,-4.41,104.8,110.0,-5.2,96.7,0.278,0.092,0.527,0.484,13.5,27.3,0.215,0.484,12.5,67.3,0.255,,82,19805,40.6,83.7,0.484,0.7,2.8,0.243,39.9,80.9,0.493,22.2,30.0,0.738,12.9,28.9,41.8,24.2,9.6,6.2,18.9,22.7,104.0,82,19755,42.5,89.9,0.473,2.0,6.4,0.316,40.5,83.6,0.485,23.0,29.2,0.787,14.4,31.8,46.2,25.4,8.8,4.9,14.7,21.9,110.0
23,NJN_1990,26.6,17.0,65.0,21,61,-7.87,0.05,-7.82,100.7,108.6,-7.9,99.3,0.317,0.068,0.486,0.435,13.9,34.5,0.237,0.495,14.9,67.0,0.272,,82,19855,40.7,91.3,0.446,1.0,3.9,0.248,39.7,87.4,0.455,21.2,28.4,0.747,15.9,27.2,43.1,24.5,10.5,4.6,15.9,25.2,103.6,82,19880,43.4,89.9,0.482,2.2,6.7,0.32,41.2,83.2,0.496,22.4,29.8,0.753,14.6,28.6,43.2,24.2,8.9,4.0,14.8,25.1,111.4
24,CHO_1990,25.6,19.0,63.0,21,61,-7.82,0.81,-7.0,102.0,109.9,-7.9,98.1,0.274,0.085,0.511,0.47,13.2,26.1,0.207,0.506,14.7,67.5,0.269,,82,19755,40.5,89.0,0.455,2.5,7.6,0.336,38.0,81.4,0.466,18.4,24.4,0.756,11.9,27.4,39.3,25.8,9.6,3.2,15.2,23.4,102.0,82,19730,43.6,88.0,0.496,2.3,6.8,0.34,41.3,81.3,0.509,22.3,28.9,0.772,14.6,28.4,43.0,27.2,8.5,4.9,16.4,24.9,111.9
25,ORL_1990,26.5,18.0,64.0,21,61,-8.91,0.19,-8.73,105.8,114.3,-8.5,104.1,0.362,0.052,0.521,0.467,13.9,33.7,0.274,0.511,12.1,67.8,0.245,,82,19705,38.7,91.0,0.426,1.7,6.2,0.277,37.0,84.8,0.437,21.5,28.8,0.746,16.7,28.5,45.2,18.1,9.5,5.9,16.7,23.9,100.7,82,19705,43.3,90.7,0.478,3.0,8.4,0.356,40.3,82.3,0.49,23.0,30.3,0.759,17.2,29.8,47.0,26.8,9.4,4.9,16.4,25.5,112.6
26,MIA_1990,24.7,18.0,64.0,18,64,-9.72,0.13,-9.59,99.3,108.9,-9.6,101.0,0.276,0.041,0.501,0.467,15.9,33.5,0.19,0.499,15.2,67.3,0.292,,82,19730,40.7,88.5,0.461,1.1,3.6,0.293,39.7,84.9,0.468,16.8,24.4,0.687,15.0,27.9,42.8,23.6,8.9,4.7,18.8,25.6,99.3,82,19805,45.0,90.3,0.498,2.3,6.5,0.353,42.7,83.8,0.509,22.1,29.1,0.758,13.6,29.9,43.5,27.1,8.5,6.5,14.2,24.0,114.3
