,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Thu, Oct 27, 2016",2016,10,27,10:30p,False,POR,W,False,114,106,1,0,W 1
1,"Sun, Oct 30, 2016",2016,10,30,4:30p,True,UTA,W,False,88,75,2,0,W 2
2,"Mon, Oct 31, 2016",2016,10,31,10:30p,True,PHO,W,False,116,98,3,0,W 3
3,"Wed, Nov 2, 2016",2016,11,2,10:30p,True,OKC,L,False,83,85,3,1,L 1
4,"Fri, Nov 4, 2016",2016,11,4,8:00p,False,MEM,W,False,99,88,4,1,W 1
5,"Sat, Nov 5, 2016",2016,11,5,8:30p,False,SAS,W,False,116,92,5,1,W 2
6,"Mon, Nov 7, 2016",2016,11,7,10:30p,True,DET,W,False,114,82,6,1,W 3
7,"Wed, Nov 9, 2016",2016,11,9,10:30p,True,POR,W,False,111,80,7,1,W 4
8,"Fri, Nov 11, 2016",2016,11,11,8:00p,False,OKC,W,False,110,108,8,1,W 5
9,"Sat, Nov 12, 2016",2016,11,12,8:00p,False,MIN,W,False,119,105,9,1,W 6
10,"Mon, Nov 14, 2016",2016,11,14,10:30p,True,BRK,W,False,127,95,10,1,W 7
11,"Wed, Nov 16, 2016",2016,11,16,10:30p,True,MEM,L,False,107,111,10,2,L 1
12,"Fri, Nov 18, 2016",2016,11,18,10:30p,False,SAC,W,False,121,115,11,2,W 1
13,"Sat, Nov 19, 2016",2016,11,19,10:30p,True,CHI,W,False,102,95,12,2,W 2
14,"Mon, Nov 21, 2016",2016,11,21,10:30p,True,TOR,W,False,123,115,13,2,W 3
15,"Wed, Nov 23, 2016",2016,11,23,8:30p,False,DAL,W,False,124,104,14,2,W 4
16,"Fri, Nov 25, 2016",2016,11,25,7:30p,False,DET,L,False,97,108,14,3,L 1
17,"Sun, Nov 27, 2016",2016,11,27,6:00p,False,IND,L,False,70,91,14,4,L 2
18,"Tue, Nov 29, 2016",2016,11,29,7:30p,False,BRK,L,True,122,127,14,5,L 3
19,"Thu, Dec 1, 2016",2016,12,1,8:00p,False,CLE,W,False,113,94,15,5,W 1
21,"Fri, Dec 2, 2016",2016,12,2,8:00p,False,NOP,W,False,114,96,16,5,W 2
22,"Sun, Dec 4, 2016",2016,12,4,9:30p,True,IND,L,False,102,111,16,6,L 1
23,"Wed, Dec 7, 2016",2016,12,7,10:30p,True,GSW,L,False,98,115,16,7,L 2
24,"Sat, Dec 10, 2016",2016,12,10,10:30p,True,NOP,W,False,133,105,17,7,W 1
25,"Mon, Dec 12, 2016",2016,12,12,10:30p,True,POR,W,False,121,120,18,7,W 2
26,"Wed, Dec 14, 2016",2016,12,14,7:00p,False,ORL,W,False,113,108,19,7,W 3
27,"Fri, Dec 16, 2016",2016,12,16,8:00p,False,MIA,W,False,102,98,20,7,W 4
28,"Sun, Dec 18, 2016",2016,12,18,3:30p,False,WAS,L,False,110,117,20,8,L 1
29,"Tue, Dec 20, 2016",2016,12,20,10:30p,True,DEN,W,False,119,102,21,8,W 1
30,"Thu, Dec 22, 2016",2016,12,22,10:30p,True,SAS,W,False,106,101,22,8,W 2
31,"Fri, Dec 23, 2016",2016,12,23,10:30p,True,DAL,L,False,88,90,22,9,L 1
32,"Sun, Dec 25, 2016",2016,12,25,10:30p,False,LAL,L,False,102,111,22,10,L 2
33,"Mon, Dec 26, 2016",2016,12,26,10:30p,True,DEN,L,False,102,106,22,11,L 3
34,"Wed, Dec 28, 2016",2016,12,28,8:00p,False,NOP,L,False,98,102,22,12,L 4
35,"Fri, Dec 30, 2016",2016,12,30,8:00p,False,HOU,L,False,116,140,22,13,L 5
36,"Sat, Dec 31, 2016",2016,12,31,8:00p,False,OKC,L,False,88,114,22,14,L 6
37,"Mon, Jan 2, 2017",2017,1,2,10:30p,True,PHO,W,False,109,98,23,14,W 1
38,"Wed, Jan 4, 2017",2017,1,4,10:30p,True,MEM,W,False,115,106,24,14,W 2
39,"Fri, Jan 6, 2017",2017,1,6,10:30p,False,SAC,W,False,106,98,25,14,W 3
40,"Sun, Jan 8, 2017",2017,1,8,3:30p,True,MIA,W,False,98,86,26,14,W 4
42,"Wed, Jan 11, 2017",2017,1,11,10:30p,True,ORL,W,False,105,96,27,14,W 5
43,"Sat, Jan 14, 2017",2017,1,14,3:30p,True,LAL,W,False,113,97,28,14,W 6
44,"Mon, Jan 16, 2017",2017,1,16,10:30p,True,OKC,W,False,120,98,29,14,W 7
45,"Thu, Jan 19, 2017",2017,1,19,10:30p,True,MIN,L,False,101,104,29,15,L 1
46,"Sat, Jan 21, 2017",2017,1,21,9:00p,False,DEN,L,False,98,123,29,16,L 2
47,"Mon, Jan 23, 2017",2017,1,23,7:30p,False,ATL,W,False,115,105,30,16,W 1
48,"Tue, Jan 24, 2017",2017,1,24,7:00p,False,PHI,L,False,110,121,30,17,L 1
49,"Sat, Jan 28, 2017",2017,1,28,8:30p,False,GSW,L,False,98,144,30,18,L 2
50,"Wed, Feb 1, 2017",2017,2,1,9:00p,False,PHO,W,False,124,114,31,18,W 1
51,"Thu, Feb 2, 2017",2017,2,2,10:30p,True,GSW,L,False,120,133,31,19,L 1
52,"Sun, Feb 5, 2017",2017,2,5,2:00p,False,BOS,L,False,102,107,31,20,L 2
53,"Mon, Feb 6, 2017",2017,2,6,7:30p,False,TOR,L,False,109,118,31,21,L 3
54,"Wed, Feb 8, 2017",2017,2,8,8:00p,False,NYK,W,False,119,115,32,21,W 1
55,"Sat, Feb 11, 2017",2017,2,11,5:00p,False,CHO,W,False,107,102,33,21,W 2
56,"Mon, Feb 13, 2017",2017,2,13,9:00p,False,UTA,W,False,88,72,34,21,W 3
57,"Wed, Feb 15, 2017",2017,2,15,10:30p,True,ATL,W,False,99,84,35,21,W 4
58,"Thu, Feb 23, 2017",2017,2,23,10:30p,False,GSW,L,False,113,123,35,22,L 1
59,"Fri, Feb 24, 2017",2017,2,24,10:30p,True,SAS,L,False,97,105,35,23,L 2
60,"Sun, Feb 26, 2017",2017,2,26,9:30p,True,CHO,W,True,124,121,36,23,W 1
61,"Wed, Mar 1, 2017",2017,3,1,10:30p,True,HOU,L,False,103,122,36,24,L 1
63,"Fri, Mar 3, 2017",2017,3,3,8:00p,False,MIL,L,False,101,112,36,25,L 2
64,"Sat, Mar 4, 2017",2017,3,4,8:30p,False,CHI,W,False,101,91,37,25,W 1
65,"Mon, Mar 6, 2017",2017,3,6,10:30p,True,BOS,W,False,116,102,38,25,W 2
66,"Wed, Mar 8, 2017",2017,3,8,8:00p,False,MIN,L,False,91,107,38,26,L 1
67,"Thu, Mar 9, 2017",2017,3,9,8:00p,False,MEM,W,False,114,98,39,26,W 1
68,"Sat, Mar 11, 2017",2017,3,11,3:30p,True,PHI,W,False,112,100,40,26,W 2
69,"Mon, Mar 13, 2017",2017,3,13,9:00p,False,UTA,L,False,108,114,40,27,L 1
70,"Wed, Mar 15, 2017",2017,3,15,10:30p,True,MIL,L,False,96,97,40,28,L 2
71,"Thu, Mar 16, 2017",2017,3,16,9:00p,False,DEN,L,False,114,129,40,29,L 3
72,"Sat, Mar 18, 2017",2017,3,18,8:30p,True,CLE,W,False,108,78,41,29,W 1
73,"Mon, Mar 20, 2017",2017,3,20,10:30p,True,NYK,W,False,114,105,42,29,W 2
