,TEAM,PLAYOFF_WINS
0,CHI_1993,15.0
1,HOU_1993,6.0
2,SEA_1993,10.0
3,PHO_1993,13.0
4,IND_1993,1.0
5,SAS_1993,5.0
6,CHO_1993,4.0
7,POR_1993,1.0
8,NYK_1993,9.0
9,CLE_1993,3.0
10,NJN_1993,2.0
11,LAL_1993,2.0
12,UTA_1993,2.0
13,LAC_1993,2.0
14,BOS_1993,1.0
15,ATL_1993,0.0
