,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 19, 2022",2022,10,19,7:00p,True,ORL,W,False,113,109,1,0,W 1
1,"Fri, Oct 21, 2022",2022,10,21,7:30p,False,NYK,L,False,106,130,1,1,L 1
2,"Sat, Oct 22, 2022",2022,10,22,7:00p,False,IND,L,False,115,124,1,2,L 2
3,"Tue, Oct 25, 2022",2022,10,25,7:00p,False,WAS,L,False,99,120,1,3,L 3
4,"Wed, Oct 26, 2022",2022,10,26,7:00p,True,ATL,L,False,113,118,1,4,L 4
5,"Fri, Oct 28, 2022",2022,10,28,7:00p,True,ATL,L,False,112,136,1,5,L 5
6,"Sun, Oct 30, 2022",2022,10,30,6:00p,True,GSW,W,False,128,114,2,5,W 1
7,"Mon, Oct 31, 2022",2022,10,31,8:00p,False,MIL,L,False,108,110,2,6,L 1
8,"Wed, Nov 2, 2022",2022,11,2,8:00p,False,MIL,L,False,91,116,2,7,L 2
9,"Fri, Nov 4, 2022",2022,11,4,7:00p,True,CLE,L,False,88,112,2,8,L 3
10,"Mon, Nov 7, 2022",2022,11,7,7:30p,True,OKC,W,False,112,103,3,8,W 1
11,"Wed, Nov 9, 2022",2022,11,9,7:30p,False,BOS,L,False,112,128,3,9,L 1
12,"Fri, Nov 11, 2022",2022,11,11,7:30p,False,NYK,L,False,112,121,3,10,L 2
13,"Sat, Nov 12, 2022",2022,11,12,7:00p,True,BOS,L,False,108,117,3,11,L 3
14,"Mon, Nov 14, 2022",2022,11,14,7:00p,True,TOR,L,False,111,115,3,12,L 4
15,"Thu, Nov 17, 2022",2022,11,17,10:30p,False,LAC,L,False,91,96,3,13,L 5
16,"Fri, Nov 18, 2022",2022,11,18,10:30p,False,LAL,L,False,121,128,3,14,L 6
17,"Sun, Nov 20, 2022",2022,11,20,6:00p,False,SAC,L,False,129,137,3,15,L 7
18,"Tue, Nov 22, 2022",2022,11,22,9:00p,False,DEN,W,False,110,108,4,15,W 1
19,"Wed, Nov 23, 2022",2022,11,23,9:00p,False,UTA,W,False,125,116,5,15,W 2
21,"Fri, Nov 25, 2022",2022,11,25,9:00p,False,PHO,L,False,102,108,5,16,L 1
22,"Sun, Nov 27, 2022",2022,11,27,6:00p,True,CLE,L,False,94,102,5,17,L 2
23,"Tue, Nov 29, 2022",2022,11,29,7:00p,True,NYK,L,False,110,140,5,18,L 3
24,"Thu, Dec 1, 2022",2022,12,1,7:00p,True,DAL,W,True,131,125,6,18,W 1
25,"Sun, Dec 4, 2022",2022,12,4,6:00p,True,MEM,L,False,112,122,6,19,L 1
26,"Tue, Dec 6, 2022",2022,12,6,7:30p,False,MIA,W,False,116,96,7,19,W 1
27,"Wed, Dec 7, 2022",2022,12,7,8:00p,False,NOP,L,False,98,104,7,20,L 1
28,"Fri, Dec 9, 2022",2022,12,9,8:00p,False,MEM,L,False,103,114,7,21,L 2
29,"Sun, Dec 11, 2022",2022,12,11,6:00p,True,LAL,L,False,117,124,7,22,L 3
30,"Wed, Dec 14, 2022",2022,12,14,7:00p,False,CHO,W,True,141,134,8,22,W 1
31,"Fri, Dec 16, 2022",2022,12,16,7:00p,True,SAC,L,False,113,122,8,23,L 1
32,"Sun, Dec 18, 2022",2022,12,18,6:00p,True,BRK,L,False,121,124,8,24,L 2
33,"Tue, Dec 20, 2022",2022,12,20,7:00p,True,UTA,L,False,111,126,8,25,L 3
34,"Wed, Dec 21, 2022",2022,12,21,7:00p,False,PHI,L,False,93,113,8,26,L 4
35,"Fri, Dec 23, 2022",2022,12,23,7:30p,False,ATL,L,False,105,130,8,27,L 5
36,"Mon, Dec 26, 2022",2022,12,26,7:00p,True,LAC,L,True,131,142,8,28,L 6
37,"Wed, Dec 28, 2022",2022,12,28,7:00p,True,ORL,W,False,121,101,9,28,W 1
38,"Fri, Dec 30, 2022",2022,12,30,8:00p,False,CHI,L,False,118,132,9,29,L 1
39,"Sat, Dec 31, 2022",2022,12,31,8:00p,False,MIN,W,False,116,104,10,29,W 1
40,"Mon, Jan 2, 2023",2023,1,2,10:00p,False,POR,L,False,106,135,10,30,L 1
42,"Wed, Jan 4, 2023",2023,1,4,10:00p,False,GSW,W,False,122,119,11,30,W 1
43,"Fri, Jan 6, 2023",2023,1,6,8:00p,False,SAS,L,False,109,121,11,31,L 1
44,"Sun, Jan 8, 2023",2023,1,8,3:00p,True,PHI,L,False,111,123,11,32,L 2
45,"Tue, Jan 10, 2023",2023,1,10,7:00p,False,PHI,L,False,116,147,11,33,L 3
46,"Wed, Jan 11, 2023",2023,1,11,7:00p,True,MIN,W,False,135,118,12,33,W 1
47,"Fri, Jan 13, 2023",2023,1,13,7:00p,True,NOP,L,False,110,116,12,34,L 1
48,"Sun, Jan 15, 2023",2023,1,15,1:00p,True,NYK,L,False,104,117,12,35,L 2
49,"Thu, Jan 19, 2023",2023,1,19,3:00p,True,CHI,L,False,108,126,12,36,L 3
50,"Mon, Jan 23, 2023",2023,1,23,7:00p,True,MIL,L,False,130,150,12,37,L 4
51,"Thu, Jan 26, 2023",2023,1,26,7:30p,False,BRK,W,False,130,122,13,37,W 1
52,"Sat, Jan 28, 2023",2023,1,28,7:00p,True,HOU,L,False,114,117,13,38,L 1
53,"Mon, Jan 30, 2023",2023,1,30,8:30p,False,DAL,L,False,105,111,13,39,L 2
54,"Fri, Feb 3, 2023",2023,2,3,7:00p,True,CHO,W,False,118,112,14,39,W 1
55,"Sat, Feb 4, 2023",2023,2,4,7:00p,True,PHO,L,False,100,116,14,40,L 1
56,"Mon, Feb 6, 2023",2023,2,6,7:00p,True,BOS,L,False,99,111,14,41,L 2
57,"Wed, Feb 8, 2023",2023,2,8,7:00p,False,CLE,L,False,85,113,14,42,L 3
58,"Fri, Feb 10, 2023",2023,2,10,7:00p,True,SAS,W,True,138,131,15,42,W 1
59,"Sun, Feb 12, 2023",2023,2,12,3:00p,False,TOR,L,False,118,119,15,43,L 1
60,"Wed, Feb 15, 2023",2023,2,15,7:30p,False,BOS,L,False,109,127,15,44,L 2
61,"Thu, Feb 23, 2023",2023,2,23,7:00p,False,ORL,L,False,106,108,15,45,L 3
63,"Sat, Feb 25, 2023",2023,2,25,12:00p,True,TOR,L,False,91,95,15,46,L 4
64,"Mon, Feb 27, 2023",2023,2,27,7:00p,False,CHO,L,False,106,117,15,47,L 5
65,"Wed, Mar 1, 2023",2023,3,1,7:00p,True,CHI,L,False,115,117,15,48,L 6
