,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 26, 2016",2016,10,26,7:30p,True,DET,W,False,109,91,1,0,W 1
1,"Fri, Oct 28, 2016",2016,10,28,7:00p,True,CLE,L,False,91,94,1,1,L 1
2,"Mon, Oct 31, 2016",2016,10,31,7:30p,True,DEN,W,False,105,102,2,1,W 1
3,"Wed, Nov 2, 2016",2016,11,2,7:00p,False,WAS,W,False,113,103,3,1,W 2
4,"Fri, Nov 4, 2016",2016,11,4,7:30p,True,MIA,W,False,96,87,4,1,W 3
5,"Sun, Nov 6, 2016",2016,11,6,6:00p,True,SAC,L,False,91,96,4,2,L 1
6,"Wed, Nov 9, 2016",2016,11,9,8:00p,False,OKC,W,False,112,102,5,2,W 1
7,"Fri, Nov 11, 2016",2016,11,11,7:00p,False,CHO,W,False,113,111,6,2,W 2
8,"Sat, Nov 12, 2016",2016,11,12,7:30p,True,NYK,W,False,118,107,7,2,W 3
9,"Tue, Nov 15, 2016",2016,11,15,7:00p,False,CLE,L,False,117,121,7,3,L 1
10,"Wed, Nov 16, 2016",2016,11,16,8:00p,True,GSW,L,False,121,127,7,4,L 2
11,"Fri, Nov 18, 2016",2016,11,18,9:00p,False,DEN,W,True,113,111,8,4,W 1
12,"Sun, Nov 20, 2016",2016,11,20,9:00p,False,SAC,L,False,99,102,8,5,L 1
13,"Mon, Nov 21, 2016",2016,11,21,10:30p,False,LAC,L,False,115,123,8,6,L 2
14,"Wed, Nov 23, 2016",2016,11,23,8:00p,False,HOU,W,False,115,102,9,6,W 1
15,"Fri, Nov 25, 2016",2016,11,25,8:00p,False,MIL,W,False,105,99,10,6,W 2
16,"Mon, Nov 28, 2016",2016,11,28,7:30p,True,PHI,W,False,122,95,11,6,W 3
17,"Wed, Nov 30, 2016",2016,11,30,7:30p,True,MEM,W,False,120,105,12,6,W 4
18,"Fri, Dec 2, 2016",2016,12,2,7:30p,True,LAL,W,False,113,80,13,6,W 5
19,"Sat, Dec 3, 2016",2016,12,3,7:30p,True,ATL,W,False,128,84,14,6,W 6
21,"Mon, Dec 5, 2016",2016,12,5,7:30p,True,CLE,L,False,112,116,14,7,L 1
22,"Thu, Dec 8, 2016",2016,12,8,7:00p,True,MIN,W,False,124,110,15,7,W 1
23,"Fri, Dec 9, 2016",2016,12,9,7:30p,False,BOS,W,False,101,94,16,7,W 2
24,"Mon, Dec 12, 2016",2016,12,12,7:30p,True,MIL,W,False,122,100,17,7,W 3
25,"Wed, Dec 14, 2016",2016,12,14,7:00p,False,PHI,W,False,123,114,18,7,W 4
26,"Fri, Dec 16, 2016",2016,12,16,7:30p,True,ATL,L,False,121,125,18,8,L 1
27,"Sun, Dec 18, 2016",2016,12,18,6:00p,False,ORL,W,False,109,79,19,8,W 1
28,"Tue, Dec 20, 2016",2016,12,20,7:30p,True,BRK,W,False,116,104,20,8,W 2
29,"Fri, Dec 23, 2016",2016,12,23,9:00p,False,UTA,W,False,104,98,21,8,W 3
30,"Mon, Dec 26, 2016",2016,12,26,10:00p,False,POR,W,False,95,91,22,8,W 4
31,"Wed, Dec 28, 2016",2016,12,28,10:30p,False,GSW,L,False,111,121,22,9,L 1
32,"Thu, Dec 29, 2016",2016,12,29,9:00p,False,PHO,L,False,91,99,22,10,L 2
33,"Sun, Jan 1, 2017",2017,1,1,9:30p,False,LAL,W,False,123,114,23,10,W 1
34,"Tue, Jan 3, 2017",2017,1,3,8:30p,False,SAS,L,False,82,110,23,11,L 1
35,"Thu, Jan 5, 2017",2017,1,5,7:30p,True,UTA,W,False,101,93,24,11,W 1
36,"Sat, Jan 7, 2017",2017,1,7,8:00p,False,CHI,L,True,118,123,24,12,L 1
37,"Sun, Jan 8, 2017",2017,1,8,6:00p,True,HOU,L,False,122,129,24,13,L 2
38,"Tue, Jan 10, 2017",2017,1,10,7:30p,True,BOS,W,False,114,106,25,13,W 1
39,"Fri, Jan 13, 2017",2017,1,13,7:30p,True,BRK,W,False,132,113,26,13,W 2
40,"Sun, Jan 15, 2017",2017,1,15,3:00p,True,NYK,W,False,116,101,27,13,W 3
42,"Tue, Jan 17, 2017",2017,1,17,7:30p,False,BRK,W,False,119,109,28,13,W 4
43,"Wed, Jan 18, 2017",2017,1,18,7:00p,False,PHI,L,False,89,94,28,14,L 1
44,"Fri, Jan 20, 2017",2017,1,20,7:00p,False,CHO,L,False,78,113,28,15,L 2
