,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, Apr 17, 2022",2022,4,17,9:00p,False,PHO,L,False,99,110,0,1,L 1
1,"Tue, Apr 19, 2022",2022,4,19,10:00p,False,PHO,W,False,125,114,1,1,W 1
2,"Fri, Apr 22, 2022",2022,4,22,10:00p,True,PHO,L,False,111,114,1,2,L 1
3,"Sun, Apr 24, 2022",2022,4,24,9:30p,True,PHO,W,False,118,103,2,2,W 1
4,"Tue, Apr 26, 2022",2022,4,26,10:00p,False,PHO,L,False,97,112,2,3,L 1
5,"Thu, Apr 28, 2022",2022,4,28,7:30p,True,PHO,L,False,109,115,2,4,L 2
