,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 20, 2021",2021,10,20,7:00p,True,CHI,L,False,88,94,0,1,L 1
1,"Sat, Oct 23, 2021",2021,10,23,8:00p,False,CHI,L,False,82,97,0,2,L 2
2,"Mon, Oct 25, 2021",2021,10,25,7:30p,False,ATL,L,False,104,122,0,3,L 3
3,"Thu, Oct 28, 2021",2021,10,28,7:00p,False,PHI,L,False,102,110,0,4,L 4
4,"Sat, Oct 30, 2021",2021,10,30,7:00p,True,ORL,W,False,110,103,1,4,W 1
5,"Sun, Oct 31, 2021",2021,10,31,7:30p,False,BRK,L,False,91,117,1,5,L 1
6,"Tue, Nov 2, 2021",2021,11,2,7:00p,True,MIL,L,False,89,117,1,6,L 2
7,"Thu, Nov 4, 2021",2021,11,4,7:00p,True,PHI,L,False,98,109,1,7,L 3
8,"Fri, Nov 5, 2021",2021,11,5,7:00p,True,BRK,L,False,90,96,1,8,L 4
9,"Wed, Nov 10, 2021",2021,11,10,7:30p,False,HOU,W,False,112,104,2,8,W 1
10,"Fri, Nov 12, 2021",2021,11,12,7:30p,False,CLE,L,False,78,98,2,9,L 1
11,"Sat, Nov 13, 2021",2021,11,13,7:30p,False,TOR,W,False,127,121,3,9,W 1
12,"Mon, Nov 15, 2021",2021,11,15,7:00p,True,SAC,L,False,107,129,3,10,L 1
13,"Wed, Nov 17, 2021",2021,11,17,7:00p,True,IND,W,False,97,89,4,10,W 1
14,"Fri, Nov 19, 2021",2021,11,19,7:00p,True,GSW,L,False,102,105,4,11,L 1
15,"Sun, Nov 21, 2021",2021,11,21,6:00p,True,LAL,L,False,116,121,4,12,L 2
16,"Tue, Nov 23, 2021",2021,11,23,7:00p,True,MIA,L,False,92,100,4,13,L 3
17,"Wed, Nov 24, 2021",2021,11,24,8:00p,False,MIL,L,False,93,114,4,14,L 4
18,"Fri, Nov 26, 2021",2021,11,26,3:30p,False,LAC,L,False,96,107,4,15,L 5
19,"Sun, Nov 28, 2021",2021,11,28,9:30p,False,LAL,L,False,106,110,4,16,L 6
21,"Tue, Nov 30, 2021",2021,11,30,10:00p,False,POR,L,False,92,110,4,17,L 7
22,"Thu, Dec 2, 2021",2021,12,2,9:00p,False,PHO,L,False,103,114,4,18,L 8
23,"Mon, Dec 6, 2021",2021,12,6,7:00p,True,OKC,L,False,103,114,4,19,L 9
24,"Wed, Dec 8, 2021",2021,12,8,7:00p,True,WAS,L,True,116,119,4,20,L 10
25,"Fri, Dec 10, 2021",2021,12,10,8:00p,False,NOP,L,False,93,109,4,21,L 11
26,"Sun, Dec 12, 2021",2021,12,12,6:00p,True,BRK,L,False,104,116,4,22,L 12
27,"Thu, Dec 16, 2021",2021,12,16,7:00p,False,IND,L,False,113,122,4,23,L 13
28,"Sat, Dec 18, 2021",2021,12,18,12:00p,True,HOU,L,False,107,116,4,24,L 14
29,"Sun, Dec 19, 2021",2021,12,19,6:00p,True,MIA,W,False,100,90,5,24,W 1
30,"Tue, Dec 21, 2021",2021,12,21,7:30p,False,NYK,L,False,91,105,5,25,L 1
31,"Thu, Dec 23, 2021",2021,12,23,7:30p,False,MIA,L,False,112,115,5,26,L 2
32,"Sun, Dec 26, 2021",2021,12,26,7:00p,False,SAS,L,False,109,144,5,27,L 3
33,"Wed, Dec 29, 2021",2021,12,29,7:00p,True,NYK,L,False,85,94,5,28,L 4
34,"Sat, Jan 1, 2022",2022,1,1,7:00p,True,SAS,W,True,117,116,6,28,W 1
35,"Mon, Jan 3, 2022",2022,1,3,8:00p,False,MIL,W,False,115,106,7,28,W 2
36,"Wed, Jan 5, 2022",2022,1,5,7:00p,False,CHO,L,False,111,140,7,29,L 1
37,"Thu, Jan 6, 2022",2022,1,6,8:00p,False,MEM,L,False,88,118,7,30,L 2
38,"Sat, Jan 8, 2022",2022,1,8,7:00p,True,ORL,W,False,97,92,8,30,W 1
39,"Mon, Jan 10, 2022",2022,1,10,7:00p,True,UTA,W,False,126,116,9,30,W 2
40,"Tue, Jan 11, 2022",2022,1,11,8:00p,False,CHI,L,False,87,133,9,31,L 1
42,"Fri, Jan 14, 2022",2022,1,14,7:00p,True,TOR,W,False,103,87,10,31,W 1
43,"Sun, Jan 16, 2022",2022,1,16,1:00p,True,PHO,L,False,108,135,10,32,L 1
44,"Tue, Jan 18, 2022",2022,1,18,10:00p,False,GSW,L,False,86,102,10,33,L 2
45,"Wed, Jan 19, 2022",2022,1,19,10:00p,False,SAC,W,False,133,131,11,33,W 1
46,"Fri, Jan 21, 2022",2022,1,21,9:00p,False,UTA,L,False,101,111,11,34,L 1
47,"Sun, Jan 23, 2022",2022,1,23,8:00p,False,DEN,L,False,111,117,11,35,L 2
48,"Tue, Jan 25, 2022",2022,1,25,7:00p,True,DEN,L,False,105,110,11,36,L 3
49,"Fri, Jan 28, 2022",2022,1,28,7:00p,False,ORL,L,False,103,119,11,37,L 4
50,"Sun, Jan 30, 2022",2022,1,30,6:00p,True,CLE,W,False,115,105,12,37,W 1
51,"Tue, Feb 1, 2022",2022,2,1,7:00p,True,NOP,L,False,101,111,12,38,L 1
52,"Thu, Feb 3, 2022",2022,2,3,7:00p,True,MIN,L,False,117,128,12,39,L 2
53,"Fri, Feb 4, 2022",2022,2,4,7:00p,True,BOS,L,False,93,102,12,40,L 3
54,"Sun, Feb 6, 2022",2022,2,6,3:30p,False,MIN,L,False,105,118,12,41,L 4
55,"Tue, Feb 8, 2022",2022,2,8,8:30p,False,DAL,L,False,86,116,12,42,L 5
56,"Thu, Feb 10, 2022",2022,2,10,7:00p,True,MEM,L,False,107,132,12,43,L 6
57,"Fri, Feb 11, 2022",2022,2,11,7:00p,True,CHO,L,False,119,141,12,44,L 7
58,"Mon, Feb 14, 2022",2022,2,14,7:00p,False,WAS,L,False,94,103,12,45,L 8
59,"Wed, Feb 16, 2022",2022,2,16,7:30p,False,BOS,W,False,112,111,13,45,W 1
60,"Thu, Feb 24, 2022",2022,2,24,7:00p,True,CLE,W,False,106,103,14,45,W 2
61,"Sat, Feb 26, 2022",2022,2,26,12:00p,True,BOS,L,False,104,113,14,46,L 1
63,"Sun, Feb 27, 2022",2022,2,27,7:00p,False,CHO,W,True,127,126,15,46,W 1
64,"Tue, Mar 1, 2022",2022,3,1,7:00p,False,WAS,L,False,113,116,15,47,L 1
65,"Thu, Mar 3, 2022",2022,3,3,7:30p,False,TOR,W,False,108,106,16,47,W 1
66,"Fri, Mar 4, 2022",2022,3,4,7:00p,True,IND,W,False,111,106,17,47,W 2
67,"Mon, Mar 7, 2022",2022,3,7,7:00p,True,ATL,W,True,113,110,18,47,W 3
68,"Wed, Mar 9, 2022",2022,3,9,7:00p,True,CHI,L,False,108,114,18,48,L 1
69,"Fri, Mar 11, 2022",2022,3,11,7:30p,False,BOS,L,False,103,114,18,49,L 2
70,"Sun, Mar 13, 2022",2022,3,13,3:00p,True,LAC,L,False,102,106,18,50,L 3
71,"Tue, Mar 15, 2022",2022,3,15,7:30p,False,MIA,L,False,98,105,18,51,L 4
72,"Thu, Mar 17, 2022",2022,3,17,7:00p,False,ORL,W,False,134,120,19,51,W 1
73,"Sat, Mar 19, 2022",2022,3,19,8:00p,False,CLE,L,False,109,113,19,52,L 1
74,"Mon, Mar 21, 2022",2022,3,21,7:00p,True,POR,L,False,115,119,19,53,L 2
75,"Wed, Mar 23, 2022",2022,3,23,7:00p,True,ATL,W,False,122,101,20,53,W 1
76,"Fri, Mar 25, 2022",2022,3,25,7:00p,True,WAS,L,False,97,100,20,54,L 1
77,"Sun, Mar 27, 2022",2022,3,27,3:30p,True,NYK,L,False,102,104,20,55,L 2
78,"Tue, Mar 29, 2022",2022,3,29,7:30p,False,BRK,L,False,123,130,20,56,L 3
79,"Thu, Mar 31, 2022",2022,3,31,7:00p,True,PHI,W,False,102,94,21,56,W 1
80,"Fri, Apr 1, 2022",2022,4,1,8:00p,False,OKC,W,False,110,101,22,56,W 2
81,"Sun, Apr 3, 2022",2022,4,3,5:00p,False,IND,W,False,121,117,23,56,W 3
82,"Wed, Apr 6, 2022",2022,4,6,7:00p,True,DAL,L,False,113,131,23,57,L 1
84,"Fri, Apr 8, 2022",2022,4,8,7:00p,True,MIL,L,False,101,131,23,58,L 2
85,"Sun, Apr 10, 2022",2022,4,10,7:00p,False,PHI,L,False,106,118,23,59,L 3
