,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 19, 2022",2022,10,19,10:00p,False,PHO,L,False,105,107,0,1,L 1
1,"Sat, Oct 22, 2022",2022,10,22,8:30p,True,MEM,W,False,137,96,1,1,W 1
2,"Tue, Oct 25, 2022",2022,10,25,7:30p,False,NOP,L,False,111,113,1,2,L 1
3,"Thu, Oct 27, 2022",2022,10,27,7:30p,False,BRK,W,True,129,125,2,2,W 1
4,"Sat, Oct 29, 2022",2022,10,29,9:00p,True,OKC,L,True,111,117,2,3,L 1
5,"Sun, Oct 30, 2022",2022,10,30,7:30p,True,ORL,W,False,114,105,3,3,W 1
6,"Wed, Nov 2, 2022",2022,11,2,8:30p,True,UTA,W,False,103,100,4,3,W 2
7,"Fri, Nov 4, 2022",2022,11,4,8:30p,True,TOR,W,False,111,110,5,3,W 3
8,"Mon, Nov 7, 2022",2022,11,7,9:45p,True,BRK,W,False,96,94,6,3,W 4
9,"Wed, Nov 9, 2022",2022,11,9,5:30p,False,ORL,L,False,87,94,6,4,L 1
10,"Thu, Nov 10, 2022",2022,11,10,7:00p,False,WAS,L,False,105,113,6,5,L 2
11,"Sat, Nov 12, 2022",2022,11,12,8:30p,True,POR,W,False,117,112,7,5,W 1
12,"Tue, Nov 15, 2022",2022,11,15,8:30p,True,LAC,W,False,103,101,8,5,W 2
13,"Wed, Nov 16, 2022",2022,11,16,8:30p,True,HOU,L,False,92,101,8,6,L 1
14,"Fri, Nov 18, 2022",2022,11,18,8:30p,True,DEN,W,False,127,99,9,6,W 1
15,"Sun, Nov 20, 2022",2022,11,20,7:30p,True,DEN,L,False,97,98,9,7,L 1
16,"Wed, Nov 23, 2022",2022,11,23,7:30p,False,BOS,L,False,112,125,9,8,L 2
17,"Sat, Nov 26, 2022",2022,11,26,5:00p,False,TOR,L,False,100,105,9,9,L 3
18,"Sun, Nov 27, 2022",2022,11,27,8:00p,False,MIL,L,False,115,124,9,10,L 4
19,"Tue, Nov 29, 2022",2022,11,29,7:30p,True,GSW,W,False,116,113,10,10,W 1
21,"Thu, Dec 1, 2022",2022,12,1,7:00p,False,DET,L,True,125,131,10,11,L 1
22,"Sat, Dec 3, 2022",2022,12,3,12:30p,False,NYK,W,False,121,100,11,11,W 1
23,"Mon, Dec 5, 2022",2022,12,5,8:30p,True,PHO,W,False,130,111,12,11,W 2
24,"Tue, Dec 6, 2022",2022,12,6,10:00p,False,DEN,W,False,116,115,13,11,W 3
25,"Fri, Dec 9, 2022",2022,12,9,10:00p,True,MIL,L,False,105,106,13,12,L 1
26,"Sat, Dec 10, 2022",2022,12,10,8:00p,False,CHI,L,False,115,144,13,13,L 2
27,"Mon, Dec 12, 2022",2022,12,12,8:30p,True,OKC,W,False,121,114,14,13,W 1
28,"Wed, Dec 14, 2022",2022,12,14,9:00p,True,CLE,L,False,90,105,14,14,L 1
29,"Fri, Dec 16, 2022",2022,12,16,8:30p,True,POR,W,False,130,110,15,14,W 1
30,"Sat, Dec 17, 2022",2022,12,17,8:00p,False,CLE,L,True,99,100,15,15,L 1
31,"Mon, Dec 19, 2022",2022,12,19,8:00p,False,MIN,L,False,106,116,15,16,L 2
32,"Wed, Dec 21, 2022",2022,12,21,8:00p,False,MIN,W,False,104,99,16,16,W 1
33,"Fri, Dec 23, 2022",2022,12,23,8:00p,False,HOU,W,False,112,106,17,16,W 2
34,"Sun, Dec 25, 2022",2022,12,25,2:30p,True,LAL,W,False,124,115,18,16,W 3
35,"Tue, Dec 27, 2022",2022,12,27,8:30p,True,NYK,W,True,126,121,19,16,W 4
36,"Thu, Dec 29, 2022",2022,12,29,8:30p,True,HOU,W,False,129,114,20,16,W 5
37,"Sat, Dec 31, 2022",2022,12,31,7:00p,False,SAS,W,False,126,125,21,16,W 6
38,"Mon, Jan 2, 2023",2023,1,2,8:00p,False,HOU,W,False,111,106,22,16,W 7
39,"Thu, Jan 5, 2023",2023,1,5,7:30p,True,BOS,L,False,95,124,22,17,L 1
40,"Sat, Jan 7, 2023",2023,1,7,8:00p,True,NOP,W,False,127,117,23,17,W 1
42,"Sun, Jan 8, 2023",2023,1,8,7:00p,False,OKC,L,False,109,120,23,18,L 1
43,"Tue, Jan 10, 2023",2023,1,10,10:30p,False,LAC,L,False,101,113,23,19,L 2
44,"Thu, Jan 12, 2023",2023,1,12,10:00p,False,LAL,W,True,119,115,24,19,W 1
45,"Sat, Jan 14, 2023",2023,1,14,10:00p,False,POR,L,False,119,136,24,20,L 1
46,"Sun, Jan 15, 2023",2023,1,15,9:00p,False,POR,L,False,123,140,24,21,L 2
47,"Wed, Jan 18, 2023",2023,1,18,7:30p,True,ATL,L,False,122,130,24,22,L 3
48,"Fri, Jan 20, 2023",2023,1,20,7:30p,True,MIA,W,False,115,90,25,22,W 1
49,"Sun, Jan 22, 2023",2023,1,22,2:30p,True,LAC,L,False,98,112,25,23,L 1
50,"Tue, Jan 24, 2023",2023,1,24,8:30p,True,WAS,L,False,126,127,25,24,L 2
51,"Thu, Jan 26, 2023",2023,1,26,10:00p,False,PHO,W,False,99,95,26,24,W 1
52,"Sat, Jan 28, 2023",2023,1,28,9:00p,False,UTA,L,False,100,108,26,25,L 1
53,"Mon, Jan 30, 2023",2023,1,30,8:30p,True,DET,W,False,111,105,27,25,W 1
54,"Thu, Feb 2, 2023",2023,2,2,8:30p,True,NOP,W,False,111,106,28,25,W 2
55,"Sat, Feb 4, 2023",2023,2,4,8:30p,False,GSW,L,False,113,119,28,26,L 1
56,"Mon, Feb 6, 2023",2023,2,6,9:00p,False,UTA,W,False,124,111,29,26,W 1
57,"Wed, Feb 8, 2023",2023,2,8,10:00p,False,LAC,W,False,110,104,30,26,W 2
58,"Fri, Feb 10, 2023",2023,2,10,10:00p,False,SAC,W,False,122,114,31,26,W 3
59,"Sat, Feb 11, 2023",2023,2,11,10:00p,False,SAC,L,True,128,133,31,27,L 1
60,"Mon, Feb 13, 2023",2023,2,13,8:30p,True,MIN,L,False,121,124,31,28,L 2
61,"Wed, Feb 15, 2023",2023,2,15,9:00p,False,DEN,L,False,109,118,31,29,L 3
63,"Thu, Feb 23, 2023",2023,2,23,8:30p,True,SAS,W,False,142,116,32,29,W 1
64,"Sun, Feb 26, 2023",2023,2,26,3:30p,True,LAL,L,False,108,111,32,30,L 1
65,"Tue, Feb 28, 2023",2023,2,28,8:30p,True,IND,L,False,122,124,32,31,L 2
66,"Thu, Mar 2, 2023",2023,3,2,7:30p,True,PHI,W,False,133,126,33,31,W 1
67,"Sun, Mar 5, 2023",2023,3,5,1:00p,True,PHO,L,False,126,130,33,32,L 1
68,"Tue, Mar 7, 2023",2023,3,7,8:30p,True,UTA,W,False,120,116,34,32,W 1
69,"Wed, Mar 8, 2023",2023,3,8,7:30p,False,NOP,L,False,106,113,34,33,L 1
70,"Sat, Mar 11, 2023",2023,3,11,8:00p,False,MEM,L,False,108,112,34,34,L 2
71,"Mon, Mar 13, 2023",2023,3,13,7:30p,True,MEM,L,False,88,104,34,35,L 3
72,"Wed, Mar 15, 2023",2023,3,15,8:30p,False,SAS,W,True,137,128,35,35,W 1
73,"Fri, Mar 17, 2023",2023,3,17,10:30p,False,LAL,W,False,111,110,36,35,W 2
74,"Mon, Mar 20, 2023",2023,3,20,8:00p,False,MEM,L,False,108,112,36,36,L 1
75,"Wed, Mar 22, 2023",2023,3,22,7:30p,True,GSW,L,False,125,127,36,37,L 2
76,"Fri, Mar 24, 2023",2023,3,24,8:30p,True,CHO,L,False,109,117,36,38,L 3
77,"Sun, Mar 26, 2023",2023,3,26,1:00p,False,CHO,L,False,104,110,36,39,L 4
78,"Mon, Mar 27, 2023",2023,3,27,7:00p,False,IND,W,False,127,104,37,39,W 1
79,"Wed, Mar 29, 2023",2023,3,29,7:30p,False,PHI,L,False,108,116,37,40,L 1
80,"Sat, Apr 1, 2023",2023,4,1,7:30p,False,MIA,L,False,122,129,37,41,L 2
81,"Sun, Apr 2, 2023",2023,4,2,6:00p,False,ATL,L,True,130,132,37,42,L 3
82,"Wed, Apr 5, 2023",2023,4,5,8:30p,True,SAC,W,False,123,119,38,42,W 1
84,"Fri, Apr 7, 2023",2023,4,7,8:30p,True,CHI,L,False,112,115,38,43,L 1
85,"Sun, Apr 9, 2023",2023,4,9,3:30p,True,SAS,L,False,117,138,38,44,L 2
