,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Oct 25, 2016",2016,10,25,10:00p,False,POR,L,False,104,113,0,1,L 1
1,"Fri, Oct 28, 2016",2016,10,28,9:00p,True,LAL,W,False,96,89,1,1,W 1
2,"Sun, Oct 30, 2016",2016,10,30,4:30p,False,LAC,L,False,75,88,1,2,L 1
3,"Tue, Nov 1, 2016",2016,11,1,8:30p,False,SAS,W,False,106,91,2,2,W 1
4,"Wed, Nov 2, 2016",2016,11,2,9:00p,True,DAL,W,False,97,81,3,2,W 2
5,"Fri, Nov 4, 2016",2016,11,4,9:00p,True,SAS,L,False,86,100,3,3,L 1
6,"Sun, Nov 6, 2016",2016,11,6,12:00p,False,NYK,W,False,114,109,4,3,W 1
7,"Mon, Nov 7, 2016",2016,11,7,7:00p,False,PHI,W,False,109,84,5,3,W 2
8,"Wed, Nov 9, 2016",2016,11,9,7:00p,False,CHO,L,False,98,104,5,4,L 1
9,"Fri, Nov 11, 2016",2016,11,11,7:00p,False,ORL,W,False,87,74,6,4,W 1
10,"Sat, Nov 12, 2016",2016,11,12,8:00p,False,MIA,W,False,102,91,7,4,W 2
11,"Mon, Nov 14, 2016",2016,11,14,9:00p,True,MEM,L,False,96,102,7,5,L 1
12,"Thu, Nov 17, 2016",2016,11,17,10:30p,True,CHI,L,False,77,85,7,6,L 2
13,"Sat, Nov 19, 2016",2016,11,19,5:00p,False,HOU,L,False,102,111,7,7,L 3
14,"Sun, Nov 20, 2016",2016,11,20,9:00p,False,DEN,L,False,91,105,7,8,L 4
15,"Wed, Nov 23, 2016",2016,11,23,9:00p,True,DEN,W,False,108,83,8,8,W 1
16,"Fri, Nov 25, 2016",2016,11,25,8:00p,True,ATL,W,False,95,68,9,8,W 2
17,"Mon, Nov 28, 2016",2016,11,28,8:00p,False,MIN,W,False,112,103,10,8,W 3
18,"Tue, Nov 29, 2016",2016,11,29,9:00p,True,HOU,W,False,120,101,11,8,W 4
19,"Thu, Dec 1, 2016",2016,12,1,9:00p,True,MIA,L,False,110,111,11,9,L 1
21,"Sat, Dec 3, 2016",2016,12,3,9:00p,True,DEN,W,False,105,98,12,9,W 1
22,"Mon, Dec 5, 2016",2016,12,5,10:30p,False,LAL,W,False,107,101,13,9,W 2
23,"Tue, Dec 6, 2016",2016,12,6,9:00p,True,PHO,W,False,112,105,14,9,W 3
24,"Thu, Dec 8, 2016",2016,12,8,9:00p,True,GSW,L,False,99,106,14,10,L 1
25,"Sat, Dec 10, 2016",2016,12,10,9:00p,True,SAC,W,False,104,84,15,10,W 1
26,"Wed, Dec 14, 2016",2016,12,14,9:00p,True,OKC,W,False,109,89,16,10,W 2
27,"Fri, Dec 16, 2016",2016,12,16,10:30p,True,DAL,W,False,103,100,17,10,W 3
28,"Sun, Dec 18, 2016",2016,12,18,6:00p,False,MEM,W,False,82,73,18,10,W 4
29,"Tue, Dec 20, 2016",2016,12,20,10:30p,False,GSW,L,False,74,104,18,11,L 1
30,"Wed, Dec 21, 2016",2016,12,21,9:00p,True,SAC,L,False,93,94,18,12,L 2
31,"Fri, Dec 23, 2016",2016,12,23,9:00p,True,TOR,L,False,98,104,18,13,L 3
32,"Tue, Dec 27, 2016",2016,12,27,10:30p,False,LAL,W,False,102,100,19,13,W 1
33,"Thu, Dec 29, 2016",2016,12,29,9:00p,True,PHI,W,False,100,83,20,13,W 2
34,"Sat, Dec 31, 2016",2016,12,31,8:00p,True,PHO,W,False,91,86,21,13,W 3
35,"Mon, Jan 2, 2017",2017,1,2,7:30p,False,BRK,W,False,101,89,22,13,W 4
36,"Tue, Jan 3, 2017",2017,1,3,7:30p,False,BOS,L,False,104,115,22,14,L 1
37,"Thu, Jan 5, 2017",2017,1,5,7:30p,False,TOR,L,False,93,101,22,15,L 2
38,"Sat, Jan 7, 2017",2017,1,7,8:00p,False,MIN,W,False,94,92,23,15,W 1
39,"Sun, Jan 8, 2017",2017,1,8,8:00p,False,MEM,L,False,79,88,23,16,L 1
40,"Tue, Jan 10, 2017",2017,1,10,9:00p,True,CLE,W,False,100,92,24,16,W 1
42,"Fri, Jan 13, 2017",2017,1,13,10:30p,True,DET,W,False,110,77,25,16,W 2
43,"Sat, Jan 14, 2017",2017,1,14,9:00p,True,ORL,W,False,114,107,26,16,W 3
44,"Mon, Jan 16, 2017",2017,1,16,9:00p,False,PHO,W,False,106,101,27,16,W 4
45,"Fri, Jan 20, 2017",2017,1,20,8:30p,False,DAL,W,True,112,107,28,16,W 5
46,"Sat, Jan 21, 2017",2017,1,21,9:00p,True,IND,W,False,109,100,29,16,W 6
47,"Mon, Jan 23, 2017",2017,1,23,9:00p,True,OKC,L,False,95,97,29,17,L 1
48,"Tue, Jan 24, 2017",2017,1,24,9:00p,False,DEN,L,False,93,103,29,18,L 2
49,"Thu, Jan 26, 2017",2017,1,26,10:30p,True,LAL,W,False,96,88,30,18,W 1
50,"Sat, Jan 28, 2017",2017,1,28,9:00p,True,MEM,L,False,95,102,30,19,L 1
51,"Wed, Feb 1, 2017",2017,2,1,9:00p,True,MIL,W,False,104,88,31,19,W 1
52,"Sat, Feb 4, 2017",2017,2,4,9:00p,True,CHO,W,False,105,98,32,19,W 2
53,"Mon, Feb 6, 2017",2017,2,6,7:30p,False,ATL,W,False,120,95,33,19,W 3
54,"Wed, Feb 8, 2017",2017,2,8,8:00p,False,NOP,W,False,127,94,34,19,W 4
55,"Thu, Feb 9, 2017",2017,2,9,8:30p,False,DAL,L,True,105,112,34,20,L 1
56,"Sat, Feb 11, 2017",2017,2,11,10:00p,True,BOS,L,False,104,112,34,21,L 2
57,"Mon, Feb 13, 2017",2017,2,13,9:00p,True,LAC,L,False,72,88,34,22,L 3
58,"Wed, Feb 15, 2017",2017,2,15,9:00p,True,POR,W,False,111,88,35,22,W 1
59,"Fri, Feb 24, 2017",2017,2,24,8:00p,False,MIL,W,False,109,95,36,22,W 2
60,"Sun, Feb 26, 2017",2017,2,26,5:00p,False,WAS,W,False,102,92,37,22,W 3
61,"Tue, Feb 28, 2017",2017,2,28,8:00p,False,OKC,L,False,106,109,37,23,L 1
63,"Wed, Mar 1, 2017",2017,3,1,9:00p,True,MIN,L,False,80,107,37,24,L 2
64,"Fri, Mar 3, 2017",2017,3,3,9:00p,True,BRK,W,False,112,97,38,24,W 1
65,"Sun, Mar 5, 2017",2017,3,5,6:00p,False,SAC,W,True,110,109,39,24,W 2
66,"Mon, Mar 6, 2017",2017,3,6,9:00p,True,NOP,W,False,88,83,40,24,W 3
67,"Wed, Mar 8, 2017",2017,3,8,8:00p,False,HOU,W,False,115,108,41,24,W 4
68,"Sat, Mar 11, 2017",2017,3,11,3:00p,False,OKC,L,False,104,112,41,25,L 1
69,"Mon, Mar 13, 2017",2017,3,13,9:00p,True,LAC,W,False,114,108,42,25,W 1
70,"Wed, Mar 15, 2017",2017,3,15,7:30p,False,DET,W,False,97,83,43,25,W 2
71,"Thu, Mar 16, 2017",2017,3,16,7:00p,False,CLE,L,False,83,91,43,26,L 1
72,"Sat, Mar 18, 2017",2017,3,18,9:00p,False,CHI,L,False,86,95,43,27,L 2
73,"Mon, Mar 20, 2017",2017,3,20,7:00p,False,IND,L,False,100,107,43,28,L 3
74,"Wed, Mar 22, 2017",2017,3,22,10:30p,True,NYK,W,False,108,101,44,28,W 1
75,"Sat, Mar 25, 2017",2017,3,25,3:30p,False,LAC,L,False,95,108,44,29,L 1
76,"Mon, Mar 27, 2017",2017,3,27,10:30p,True,NOP,W,False,108,100,45,29,W 1
77,"Wed, Mar 29, 2017",2017,3,29,10:30p,False,SAC,W,False,112,82,46,29,W 2
78,"Fri, Mar 31, 2017",2017,3,31,9:00p,True,WAS,W,False,95,88,47,29,W 3
79,"Sun, Apr 2, 2017",2017,4,2,3:30p,False,SAS,L,False,103,109,47,30,L 1
80,"Tue, Apr 4, 2017",2017,4,4,9:00p,True,POR,W,False,106,87,48,30,W 1
81,"Fri, Apr 7, 2017",2017,4,7,9:00p,True,MIN,W,False,120,113,49,30,W 2
82,"Sat, Apr 8, 2017",2017,4,8,10:00p,False,POR,L,False,86,101,49,31,L 1
84,"Mon, Apr 10, 2017",2017,4,10,10:30p,False,GSW,W,False,105,99,50,31,W 1
85,"Wed, Apr 12, 2017",2017,4,12,9:00p,True,SAS,W,False,101,97,51,31,W 2
