,TEAM,PLAYOFF_WINS
0,HOU_1994,15.0
1,IND_1994,10.0
2,CHI_1994,6.0
3,UTA_1994,8.0
4,NYK_1994,14.0
5,SEA_1994,2.0
6,ATL_1994,5.0
7,PHO_1994,6.0
8,DEN_1994,6.0
9,POR_1994,1.0
10,ORL_1994,0.0
11,GSW_1994,0.0
12,MIA_1994,2.0
13,CLE_1994,0.0
14,NJN_1994,1.0
15,SAS_1994,1.0
