,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 16, 2016",2016,4,16,7:00p,True,BOS,W,False,102,101,1,0,W 1
1,"Tue, Apr 19, 2016",2016,4,19,7:00p,True,BOS,W,False,89,72,2,0,W 2
2,"Fri, Apr 22, 2016",2016,4,22,8:00p,False,BOS,L,False,103,111,2,1,L 1
3,"Sun, Apr 24, 2016",2016,4,24,6:00p,False,BOS,L,True,95,104,2,2,L 2
4,"Tue, Apr 26, 2016",2016,4,26,8:30p,True,BOS,W,False,110,83,3,2,W 1
5,"Thu, Apr 28, 2016",2016,4,28,8:00p,False,BOS,W,False,104,92,4,2,W 2
7,"Mon, May 2, 2016",2016,5,2,7:00p,False,CLE,L,False,93,104,4,3,L 1
8,"Wed, May 4, 2016",2016,5,4,8:00p,False,CLE,L,False,98,123,4,4,L 2
9,"Fri, May 6, 2016",2016,5,6,7:00p,True,CLE,L,False,108,121,4,5,L 3
10,"Sun, May 8, 2016",2016,5,8,3:30p,True,CLE,L,False,99,100,4,6,L 4
