,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 16, 2022",2022,4,16,3:30p,True,MIN,L,False,117,130,0,1,L 1
1,"Tue, Apr 19, 2022",2022,4,19,8:30p,True,MIN,W,False,124,96,1,1,W 1
2,"Thu, Apr 21, 2022",2022,4,21,7:30p,False,MIN,W,False,104,95,2,1,W 2
3,"Sat, Apr 23, 2022",2022,4,23,10:00p,False,MIN,L,False,118,119,2,2,L 1
4,"Tue, Apr 26, 2022",2022,4,26,7:30p,True,MIN,W,False,111,109,3,2,W 1
5,"Fri, Apr 29, 2022",2022,4,29,9:00p,False,MIN,W,False,114,106,4,2,W 2
7,"Sun, May 1, 2022",2022,5,1,3:30p,True,GSW,L,False,116,117,4,3,L 1
8,"Tue, May 3, 2022",2022,5,3,9:30p,True,GSW,W,False,106,101,5,3,W 1
9,"Sat, May 7, 2022",2022,5,7,8:30p,False,GSW,L,False,112,142,5,4,L 1
10,"Mon, May 9, 2022",2022,5,9,10:00p,False,GSW,L,False,98,101,5,5,L 2
11,"Wed, May 11, 2022",2022,5,11,9:30p,True,GSW,W,False,134,95,6,5,W 1
12,"Fri, May 13, 2022",2022,5,13,10:00p,False,GSW,L,False,96,110,6,6,L 1
