,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 23, 2019",2019,10,23,7:30p,False,PHI,L,False,93,107,0,1,L 1
1,"Fri, Oct 25, 2019",2019,10,25,7:00p,True,TOR,W,False,112,106,1,1,W 1
2,"Sat, Oct 26, 2019",2019,10,26,7:30p,False,NYK,W,False,118,95,2,1,W 2
3,"Wed, Oct 30, 2019",2019,10,30,7:30p,True,MIL,W,False,116,105,3,1,W 3
4,"Fri, Nov 1, 2019",2019,11,1,7:30p,True,NYK,W,False,104,102,4,1,W 4
5,"Tue, Nov 5, 2019",2019,11,5,7:00p,False,CLE,W,False,119,113,5,1,W 5
6,"Thu, Nov 7, 2019",2019,11,7,8:00p,False,CHO,W,False,108,87,6,1,W 6
7,"Sat, Nov 9, 2019",2019,11,9,5:00p,False,SAS,W,False,135,115,7,1,W 7
8,"Mon, Nov 11, 2019",2019,11,11,7:30p,True,DAL,W,False,116,106,8,1,W 8
9,"Wed, Nov 13, 2019",2019,11,13,7:30p,True,WAS,W,False,140,133,9,1,W 9
10,"Fri, Nov 15, 2019",2019,11,15,10:30p,False,GSW,W,False,105,100,10,1,W 10
11,"Sun, Nov 17, 2019",2019,11,17,3:30p,False,SAC,L,False,99,100,10,2,L 1
12,"Mon, Nov 18, 2019",2019,11,18,9:00p,False,PHO,W,False,99,85,11,2,W 1
13,"Wed, Nov 20, 2019",2019,11,20,10:00p,False,LAC,L,True,104,107,11,3,L 1
14,"Fri, Nov 22, 2019",2019,11,22,9:00p,False,DEN,L,False,92,96,11,4,L 2
15,"Mon, Nov 25, 2019",2019,11,25,7:30p,True,SAC,W,False,103,102,12,4,W 1
16,"Wed, Nov 27, 2019",2019,11,27,7:00p,True,BRK,W,False,121,110,13,4,W 2
17,"Fri, Nov 29, 2019",2019,11,29,12:00p,False,BRK,L,False,107,112,13,5,L 1
18,"Sun, Dec 1, 2019",2019,12,1,3:30p,False,NYK,W,False,113,104,14,5,W 1
19,"Wed, Dec 4, 2019",2019,12,4,7:30p,True,MIA,W,False,112,93,15,5,W 2
21,"Fri, Dec 6, 2019",2019,12,6,8:00p,True,DEN,W,False,108,95,16,5,W 3
22,"Mon, Dec 9, 2019",2019,12,9,7:30p,True,CLE,W,False,110,88,17,5,W 4
23,"Wed, Dec 11, 2019",2019,12,11,7:00p,False,IND,L,False,117,122,17,6,L 1
24,"Thu, Dec 12, 2019",2019,12,12,8:00p,True,PHI,L,False,109,115,17,7,L 2
25,"Wed, Dec 18, 2019",2019,12,18,9:30p,False,DAL,W,False,109,103,18,7,W 1
26,"Fri, Dec 20, 2019",2019,12,20,7:30p,True,DET,W,False,114,93,19,7,W 2
27,"Sun, Dec 22, 2019",2019,12,22,6:00p,True,CHO,W,False,119,93,20,7,W 3
28,"Wed, Dec 25, 2019",2019,12,25,12:00p,False,TOR,W,False,118,102,21,7,W 4
29,"Fri, Dec 27, 2019",2019,12,27,4:00p,True,CLE,W,False,129,117,22,7,W 5
30,"Sat, Dec 28, 2019",2019,12,28,7:00p,True,TOR,L,False,97,113,22,8,L 1
31,"Tue, Dec 31, 2019",2019,12,31,3:00p,False,CHO,W,False,109,92,23,8,W 1
32,"Fri, Jan 3, 2020",2020,1,3,7:00p,True,ATL,W,False,109,106,24,8,W 2
33,"Sat, Jan 4, 2020",2020,1,4,8:00p,False,CHI,W,False,111,104,25,8,W 3
34,"Mon, Jan 6, 2020",2020,1,6,7:00p,False,WAS,L,False,94,99,25,9,L 1
35,"Wed, Jan 8, 2020",2020,1,8,7:00p,True,SAS,L,False,114,129,25,10,L 2
36,"Thu, Jan 9, 2020",2020,1,9,7:00p,False,PHI,L,False,98,109,25,11,L 3
37,"Sat, Jan 11, 2020",2020,1,11,7:00p,True,NOP,W,False,140,105,26,11,W 1
38,"Mon, Jan 13, 2020",2020,1,13,7:30p,True,CHI,W,False,113,101,27,11,W 2
39,"Wed, Jan 15, 2020",2020,1,15,7:00p,True,DET,L,False,103,116,27,12,L 1
40,"Thu, Jan 16, 2020",2020,1,16,8:00p,False,MIL,L,False,123,128,27,13,L 2
42,"Sat, Jan 18, 2020",2020,1,18,7:00p,True,PHO,L,False,119,123,27,14,L 3
43,"Mon, Jan 20, 2020",2020,1,20,7:30p,True,LAL,W,False,139,107,28,14,W 1
44,"Wed, Jan 22, 2020",2020,1,22,7:30p,True,MEM,W,False,119,95,29,14,W 2
45,"Fri, Jan 24, 2020",2020,1,24,7:00p,False,ORL,W,False,109,98,30,14,W 3
46,"Sun, Jan 26, 2020",2020,1,26,6:00p,False,NOP,L,False,108,123,30,15,L 1
47,"Tue, Jan 28, 2020",2020,1,28,8:00p,False,MIA,W,False,109,101,31,15,W 1
48,"Thu, Jan 30, 2020",2020,1,30,8:00p,True,GSW,W,False,119,104,32,15,W 2
49,"Sat, Feb 1, 2020",2020,2,1,8:30p,True,PHI,W,False,116,95,33,15,W 3
50,"Mon, Feb 3, 2020",2020,2,3,7:30p,False,ATL,W,False,123,115,34,15,W 4
51,"Wed, Feb 5, 2020",2020,2,5,7:30p,True,ORL,W,False,116,100,35,15,W 5
52,"Fri, Feb 7, 2020",2020,2,7,7:30p,True,ATL,W,False,112,107,36,15,W 6
53,"Sun, Feb 9, 2020",2020,2,9,3:30p,False,OKC,W,False,112,111,37,15,W 7
54,"Tue, Feb 11, 2020",2020,2,11,9:30p,False,HOU,L,False,105,116,37,16,L 1
55,"Thu, Feb 13, 2020",2020,2,13,8:00p,True,LAC,W,True,141,133,38,16,W 1
56,"Fri, Feb 21, 2020",2020,2,21,8:00p,False,MIN,W,False,127,117,39,16,W 2
57,"Sun, Feb 23, 2020",2020,2,23,3:30p,False,LAL,L,False,112,114,39,17,L 1
58,"Tue, Feb 25, 2020",2020,2,25,10:00p,False,POR,W,False,118,106,40,17,W 1
59,"Wed, Feb 26, 2020",2020,2,26,10:30p,False,UTA,W,False,114,103,41,17,W 2
60,"Sat, Feb 29, 2020",2020,2,29,8:30p,True,HOU,L,True,110,111,41,18,L 1
61,"Tue, Mar 3, 2020",2020,3,3,7:30p,True,BRK,L,True,120,129,41,19,L 2
63,"Wed, Mar 4, 2020",2020,3,4,7:00p,False,CLE,W,False,112,106,42,19,W 1
64,"Fri, Mar 6, 2020",2020,3,6,8:00p,True,UTA,L,False,94,99,42,20,L 1
65,"Sun, Mar 8, 2020",2020,3,8,6:00p,True,OKC,L,False,104,105,42,21,L 2
66,"Tue, Mar 10, 2020",2020,3,10,7:00p,False,IND,W,False,114,111,43,21,W 1
67,"Fri, Jul 31, 2020",2020,7,31,6:30p,False,MIL,L,False,112,119,43,22,L 1
68,"Sun, Aug 2, 2020",2020,8,2,3:30p,True,POR,W,False,128,124,44,22,W 1
69,"Tue, Aug 4, 2020",2020,8,4,6:30p,False,MIA,L,False,106,112,44,23,L 1
70,"Wed, Aug 5, 2020",2020,8,5,9:00p,True,BRK,W,False,149,115,45,23,W 1
71,"Fri, Aug 7, 2020",2020,8,7,9:00p,False,TOR,W,False,122,100,46,23,W 2
72,"Sun, Aug 9, 2020",2020,8,9,5:00p,True,ORL,W,True,122,119,47,23,W 3
73,"Tue, Aug 11, 2020",2020,8,11,5:00p,False,MEM,W,False,122,107,48,23,W 4
74,"Thu, Aug 13, 2020",2020,8,13,12:00p,True,WAS,L,False,90,96,48,24,L 1
