,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, Apr 17, 2022",2022,4,17,9:00p,True,NOP,W,False,110,99,1,0,W 1
1,"Tue, Apr 19, 2022",2022,4,19,10:00p,True,NOP,L,False,114,125,1,1,L 1
2,"Fri, Apr 22, 2022",2022,4,22,10:00p,False,NOP,W,False,114,111,2,1,W 1
3,"Sun, Apr 24, 2022",2022,4,24,9:30p,False,NOP,L,False,103,118,2,2,L 1
4,"Tue, Apr 26, 2022",2022,4,26,10:00p,True,NOP,W,False,112,97,3,2,W 1
5,"Thu, Apr 28, 2022",2022,4,28,7:30p,False,NOP,W,False,115,109,4,2,W 2
7,"Mon, May 2, 2022",2022,5,2,10:00p,True,DAL,W,False,121,114,5,2,W 3
8,"Wed, May 4, 2022",2022,5,4,10:00p,True,DAL,W,False,129,109,6,2,W 4
9,"Fri, May 6, 2022",2022,5,6,9:30p,False,DAL,L,False,94,103,6,3,L 1
10,"Sun, May 8, 2022",2022,5,8,3:30p,False,DAL,L,False,101,111,6,4,L 2
11,"Tue, May 10, 2022",2022,5,10,10:00p,True,DAL,W,False,110,80,7,4,W 1
12,"Thu, May 12, 2022",2022,5,12,9:30p,False,DAL,L,False,86,113,7,5,L 1
13,"Sun, May 15, 2022",2022,5,15,8:00p,True,DAL,L,False,90,123,7,6,L 2
