,TEAM,PLAYOFF_WINS
0,LAL_2001,15.0
1,CHO_2001,6.0
2,MIL_2001,10.0
3,TOR_2001,6.0
4,SAC_2001,3.0
5,PHI_2001,12.0
6,SAS_2001,7.0
7,NYK_2001,2.0
8,DAL_2001,4.0
9,UTA_2001,2.0
10,ORL_2001,1.0
11,IND_2001,1.0
12,MIN_2001,1.0
13,PHO_2001,1.0
14,POR_2001,0.0
15,MIA_2001,0.0
