,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 18, 2017",2017,10,18,8:30p,False,DAL,W,False,117,111,1,0,W 1
1,"Fri, Oct 20, 2017",2017,10,20,7:00p,False,CHO,L,False,91,109,1,1,L 1
2,"Sun, Oct 22, 2017",2017,10,22,3:30p,False,BRK,L,False,104,116,1,2,L 2
3,"Mon, Oct 23, 2017",2017,10,23,7:30p,False,MIA,L,False,93,104,1,3,L 3
4,"Thu, Oct 26, 2017",2017,10,26,8:00p,False,CHI,L,False,86,91,1,4,L 4
5,"Fri, Oct 27, 2017",2017,10,27,7:30p,True,DEN,L,False,100,105,1,5,L 5
6,"Sun, Oct 29, 2017",2017,10,29,3:30p,True,MIL,L,False,106,117,1,6,L 6
7,"Wed, Nov 1, 2017",2017,11,1,7:00p,False,PHI,L,False,109,119,1,7,L 7
8,"Fri, Nov 3, 2017",2017,11,3,7:30p,True,HOU,L,False,104,119,1,8,L 8
9,"Sun, Nov 5, 2017",2017,11,5,3:00p,False,CLE,W,False,117,115,2,8,W 1
10,"Mon, Nov 6, 2017",2017,11,6,7:30p,True,BOS,L,False,107,110,2,9,L 1
11,"Fri, Nov 10, 2017",2017,11,10,7:00p,False,DET,L,False,104,111,2,10,L 2
12,"Sat, Nov 11, 2017",2017,11,11,7:00p,False,WAS,L,False,94,113,2,11,L 3
13,"Mon, Nov 13, 2017",2017,11,13,8:00p,False,NOP,L,False,105,106,2,12,L 4
14,"Wed, Nov 15, 2017",2017,11,15,7:30p,True,SAC,W,False,126,80,3,12,W 1
15,"Sat, Nov 18, 2017",2017,11,18,7:30p,True,BOS,L,False,99,110,3,13,L 1
16,"Mon, Nov 20, 2017",2017,11,20,8:30p,False,SAS,L,False,85,96,3,14,L 2
17,"Wed, Nov 22, 2017",2017,11,22,7:30p,True,LAC,L,False,103,116,3,15,L 3
18,"Fri, Nov 24, 2017",2017,11,24,7:30p,True,NYK,W,False,116,104,4,15,W 1
19,"Sat, Nov 25, 2017",2017,11,25,7:30p,True,TOR,L,False,78,112,4,16,L 1
21,"Thu, Nov 30, 2017",2017,11,30,7:30p,True,CLE,L,False,114,121,4,17,L 2
