,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 18, 2017",2017,10,18,7:00p,False,IND,L,False,131,140,0,1,L 1
1,"Fri, Oct 20, 2017",2017,10,20,7:30p,True,ORL,W,False,126,121,1,1,W 1
2,"Sun, Oct 22, 2017",2017,10,22,3:30p,True,ATL,W,False,116,104,2,1,W 2
3,"Tue, Oct 24, 2017",2017,10,24,7:00p,False,ORL,L,False,121,125,2,2,L 1
4,"Wed, Oct 25, 2017",2017,10,25,7:30p,True,CLE,W,False,112,107,3,2,W 1
5,"Fri, Oct 27, 2017",2017,10,27,7:30p,False,NYK,L,False,86,107,3,3,L 1
6,"Sun, Oct 29, 2017",2017,10,29,6:00p,True,DEN,L,False,111,124,3,4,L 2
7,"Tue, Oct 31, 2017",2017,10,31,7:30p,True,PHO,L,False,114,122,3,5,L 3
8,"Fri, Nov 3, 2017",2017,11,3,10:30p,False,LAL,L,False,112,124,3,6,L 4
9,"Mon, Nov 6, 2017",2017,11,6,9:00p,False,PHO,W,False,98,92,4,6,W 1
10,"Tue, Nov 7, 2017",2017,11,7,9:00p,False,DEN,L,False,104,112,4,7,L 1
11,"Fri, Nov 10, 2017",2017,11,10,10:00p,False,POR,W,False,101,97,5,7,W 1
12,"Sat, Nov 11, 2017",2017,11,11,9:00p,False,UTA,L,False,106,114,5,8,L 1
13,"Tue, Nov 14, 2017",2017,11,14,7:30p,True,BOS,L,False,102,109,5,9,L 2
14,"Fri, Nov 17, 2017",2017,11,17,7:30p,True,UTA,W,False,118,107,6,9,W 1
15,"Sun, Nov 19, 2017",2017,11,19,6:00p,True,GSW,L,False,111,118,6,10,L 1
16,"Wed, Nov 22, 2017",2017,11,22,7:00p,False,CLE,L,False,109,119,6,11,L 2
17,"Fri, Nov 24, 2017",2017,11,24,12:00p,True,POR,L,False,125,127,6,12,L 3
18,"Sun, Nov 26, 2017",2017,11,26,6:00p,False,MEM,W,False,98,88,7,12,W 1
19,"Mon, Nov 27, 2017",2017,11,27,8:00p,False,HOU,L,False,103,117,7,13,L 1
21,"Wed, Nov 29, 2017",2017,11,29,8:30p,False,DAL,W,False,109,104,8,13,W 1
22,"Sat, Dec 2, 2017",2017,12,2,3:00p,True,ATL,L,False,102,114,8,14,L 1
23,"Mon, Dec 4, 2017",2017,12,4,7:30p,False,ATL,W,False,110,90,9,14,W 1
24,"Thu, Dec 7, 2017",2017,12,7,10:00p,True,OKC,W,False,100,95,10,14,W 2
25,"Sat, Dec 9, 2017",2017,12,9,6:00p,True,MIA,L,False,89,101,10,15,L 1
26,"Tue, Dec 12, 2017",2017,12,12,7:30p,True,WAS,W,False,103,98,11,15,W 1
27,"Thu, Dec 14, 2017",2017,12,14,7:30p,True,NYK,L,False,104,111,11,16,L 1
28,"Fri, Dec 15, 2017",2017,12,15,7:30p,False,TOR,L,False,87,120,11,17,L 2
29,"Sun, Dec 17, 2017",2017,12,17,6:00p,True,IND,L,False,97,109,11,18,L 3
30,"Wed, Dec 20, 2017",2017,12,20,7:30p,True,SAC,L,False,99,104,11,19,L 4
31,"Fri, Dec 22, 2017",2017,12,22,7:30p,True,WAS,W,False,119,84,12,19,W 1
32,"Sat, Dec 23, 2017",2017,12,23,7:00p,False,IND,L,True,119,123,12,20,L 1
33,"Tue, Dec 26, 2017",2017,12,26,8:30p,False,SAS,L,False,97,109,12,21,L 2
34,"Wed, Dec 27, 2017",2017,12,27,8:00p,False,NOP,L,False,113,128,12,22,L 3
35,"Fri, Dec 29, 2017",2017,12,29,8:00p,False,MIA,W,False,111,87,13,22,W 1
36,"Sun, Dec 31, 2017",2017,12,31,5:30p,False,BOS,L,False,105,108,13,23,L 1
37,"Mon, Jan 1, 2018",2018,1,1,7:30p,True,ORL,W,False,98,95,14,23,W 1
38,"Wed, Jan 3, 2018",2018,1,3,7:30p,True,MIN,W,False,98,97,15,23,W 2
39,"Sat, Jan 6, 2018",2018,1,6,6:00p,True,BOS,L,False,85,87,15,24,L 1
40,"Mon, Jan 8, 2018",2018,1,8,7:30p,True,TOR,L,True,113,114,15,25,L 2
42,"Wed, Jan 10, 2018",2018,1,10,7:30p,True,DET,L,False,80,114,15,26,L 3
43,"Fri, Jan 12, 2018",2018,1,12,7:30p,False,ATL,W,False,110,105,16,26,W 1
44,"Sat, Jan 13, 2018",2018,1,13,7:00p,False,WAS,L,True,113,119,16,27,L 1
45,"Mon, Jan 15, 2018",2018,1,15,3:00p,True,NYK,L,False,104,119,16,28,L 2
46,"Wed, Jan 17, 2018",2018,1,17,7:30p,True,SAS,L,False,95,100,16,29,L 3
47,"Fri, Jan 19, 2018",2018,1,19,7:30p,True,MIA,W,False,101,95,17,29,W 1
48,"Sun, Jan 21, 2018",2018,1,21,4:00p,False,DET,W,False,101,100,18,29,W 2
49,"Tue, Jan 23, 2018",2018,1,23,8:00p,False,OKC,L,False,108,109,18,30,L 1
50,"Fri, Jan 26, 2018",2018,1,26,8:00p,False,MIL,L,False,91,116,18,31,L 2
51,"Sat, Jan 27, 2018",2018,1,27,9:00p,False,MIN,L,False,97,111,18,32,L 3
52,"Tue, Jan 30, 2018",2018,1,30,7:30p,False,NYK,L,False,95,111,18,33,L 4
53,"Wed, Jan 31, 2018",2018,1,31,7:30p,True,PHI,W,False,116,108,19,33,W 1
54,"Fri, Feb 2, 2018",2018,2,2,7:30p,True,LAL,L,False,99,102,19,34,L 1
55,"Sun, Feb 4, 2018",2018,2,4,12:00p,True,MIL,L,False,94,109,19,35,L 2
56,"Tue, Feb 6, 2018",2018,2,6,7:30p,True,HOU,L,False,113,123,19,36,L 3
57,"Wed, Feb 7, 2018",2018,2,7,7:00p,False,DET,L,False,106,115,19,37,L 4
58,"Sat, Feb 10, 2018",2018,2,10,6:00p,True,NOP,L,True,128,138,19,38,L 5
59,"Mon, Feb 12, 2018",2018,2,12,7:30p,True,LAC,L,False,101,114,19,39,L 6
60,"Wed, Feb 14, 2018",2018,2,14,7:30p,True,IND,L,False,103,108,19,40,L 7
61,"Thu, Feb 22, 2018",2018,2,22,7:00p,False,CHO,L,False,96,111,19,41,L 8
63,"Mon, Feb 26, 2018",2018,2,26,7:30p,True,CHI,W,False,104,87,20,41,W 1
64,"Tue, Feb 27, 2018",2018,2,27,7:00p,False,CLE,L,False,123,129,20,42,L 1
65,"Thu, Mar 1, 2018",2018,3,1,10:00p,False,SAC,L,True,111,116,20,43,L 2
66,"Sun, Mar 4, 2018",2018,3,4,9:00p,False,LAC,L,False,120,123,20,44,L 3
67,"Tue, Mar 6, 2018",2018,3,6,10:30p,False,GSW,L,False,101,114,20,45,L 4
68,"Thu, Mar 8, 2018",2018,3,8,7:00p,False,CHO,W,False,125,111,21,45,W 1
69,"Sun, Mar 11, 2018",2018,3,11,7:30p,True,PHI,L,False,97,120,21,46,L 1
70,"Tue, Mar 13, 2018",2018,3,13,7:30p,True,TOR,L,False,102,116,21,47,L 2
71,"Fri, Mar 16, 2018",2018,3,16,7:00p,False,PHI,L,False,116,120,21,48,L 3
72,"Sat, Mar 17, 2018",2018,3,17,7:30p,True,DAL,W,False,114,106,22,48,W 1
73,"Mon, Mar 19, 2018",2018,3,19,7:30p,True,MEM,W,False,118,115,23,48,W 2
74,"Wed, Mar 21, 2018",2018,3,21,7:30p,True,CHO,L,False,105,111,23,49,L 1
75,"Fri, Mar 23, 2018",2018,3,23,7:30p,False,TOR,L,False,112,116,23,50,L 2
76,"Sun, Mar 25, 2018",2018,3,25,1:00p,True,CLE,L,False,114,121,23,51,L 3
77,"Wed, Mar 28, 2018",2018,3,28,7:00p,False,ORL,W,False,111,104,24,51,W 1
78,"Sat, Mar 31, 2018",2018,3,31,8:00p,False,MIA,W,True,110,109,25,51,W 2
79,"Sun, Apr 1, 2018",2018,4,1,6:00p,True,DET,L,False,96,108,25,52,L 1
80,"Tue, Apr 3, 2018",2018,4,3,7:00p,False,PHI,L,False,95,121,25,53,L 2
81,"Thu, Apr 5, 2018",2018,4,5,8:00p,False,MIL,W,False,119,111,26,53,W 1
82,"Sat, Apr 7, 2018",2018,4,7,8:00p,False,CHI,W,False,124,96,27,53,W 2
84,"Mon, Apr 9, 2018",2018,4,9,7:30p,True,CHI,W,False,114,105,28,53,W 3
85,"Wed, Apr 11, 2018",2018,4,11,8:00p,False,BOS,L,False,97,110,28,54,L 1
