,TEAM,PLAYOFF_WINS
0,SAS_1999,15.0
1,IND_1999,9.0
2,NYK_1999,12.0
3,UTA_1999,5.0
4,PHI_1999,3.0
5,POR_1999,7.0
6,HOU_1999,1.0
7,LAL_1999,3.0
8,ATL_1999,3.0
9,DET_1999,2.0
10,MIA_1999,2.0
11,SAC_1999,2.0
12,ORL_1999,1.0
13,MIN_1999,1.0
14,MIL_1999,0.0
15,PHO_1999,0.0
