,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Dec 23, 2020",2020,12,23,8:00p,False,MEM,W,False,131,119,1,0,W 1
1,"Sat, Dec 26, 2020",2020,12,26,8:30p,True,TOR,W,False,119,114,2,0,W 2
2,"Sun, Dec 27, 2020",2020,12,27,7:00p,False,NOP,L,False,95,98,2,1,L 1
3,"Wed, Dec 30, 2020",2020,12,30,8:30p,True,LAL,L,False,107,121,2,2,L 2
4,"Fri, Jan 1, 2021",2021,1,1,8:00p,True,LAL,L,False,103,109,2,3,L 3
5,"Sun, Jan 3, 2021",2021,1,3,7:00p,True,UTA,L,False,109,130,2,4,L 4
6,"Tue, Jan 5, 2021",2021,1,5,10:00p,False,LAC,W,False,116,113,3,4,W 1
7,"Thu, Jan 7, 2021",2021,1,7,10:00p,False,LAL,W,False,118,109,4,4,W 2
8,"Sat, Jan 9, 2021",2021,1,9,8:00p,False,MIN,W,True,125,122,5,4,W 3
9,"Sun, Jan 10, 2021",2021,1,10,8:00p,False,MIN,L,False,88,96,5,5,L 1
10,"Tue, Jan 12, 2021",2021,1,12,8:00p,False,OKC,W,False,112,102,6,5,W 1
11,"Thu, Jan 14, 2021",2021,1,14,7:30p,True,HOU,L,False,105,109,6,6,L 1
12,"Sat, Jan 16, 2021",2021,1,16,5:00p,True,HOU,W,False,103,91,7,6,W 1
13,"Mon, Jan 18, 2021",2021,1,18,3:00p,False,POR,W,False,125,104,8,6,W 2
14,"Wed, Jan 20, 2021",2021,1,20,10:00p,False,GSW,L,False,99,121,8,7,L 1
15,"Fri, Jan 22, 2021",2021,1,22,8:30p,True,DAL,L,False,117,122,8,8,L 2
16,"Sun, Jan 24, 2021",2021,1,24,8:00p,True,WAS,W,False,121,101,9,8,W 1
17,"Wed, Jan 27, 2021",2021,1,27,8:30p,True,BOS,W,False,110,106,10,8,W 2
18,"Fri, Jan 29, 2021",2021,1,29,8:30p,True,DEN,W,False,119,109,11,8,W 3
19,"Sat, Jan 30, 2021",2021,1,30,8:30p,True,MEM,L,False,112,129,11,9,L 1
21,"Mon, Feb 1, 2021",2021,2,1,8:30p,True,MEM,L,False,102,133,11,10,L 2
22,"Wed, Feb 3, 2021",2021,2,3,8:30p,True,MIN,W,False,111,108,12,10,W 1
23,"Sat, Feb 6, 2021",2021,2,6,8:00p,False,HOU,W,False,111,106,13,10,W 2
24,"Mon, Feb 8, 2021",2021,2,8,8:30p,True,GSW,W,False,105,100,14,10,W 3
25,"Tue, Feb 9, 2021",2021,2,9,8:30p,True,GSW,L,False,91,114,14,11,L 1
26,"Fri, Feb 12, 2021",2021,2,12,7:30p,False,ATL,W,False,125,114,15,11,W 1
27,"Sun, Feb 14, 2021",2021,2,14,7:00p,False,CHO,W,False,122,110,16,11,W 2
28,"Wed, Feb 24, 2021",2021,2,24,8:00p,False,OKC,L,False,99,102,16,12,L 1
29,"Sat, Feb 27, 2021",2021,2,27,8:00p,True,NOP,W,False,117,114,17,12,W 1
30,"Mon, Mar 1, 2021",2021,3,1,8:30p,True,BRK,L,True,113,124,17,13,L 1
31,"Tue, Mar 2, 2021",2021,3,2,8:30p,True,NYK,W,False,119,93,18,13,W 1
32,"Thu, Mar 4, 2021",2021,3,4,9:00p,True,OKC,L,False,102,107,18,14,L 1
33,"Wed, Mar 10, 2021",2021,3,10,8:30p,False,DAL,L,False,104,115,18,15,L 2
34,"Fri, Mar 12, 2021",2021,3,12,9:00p,True,ORL,W,False,104,77,19,15,W 1
35,"Sun, Mar 14, 2021",2021,3,14,6:30p,False,PHI,L,False,99,134,19,16,L 1
36,"Mon, Mar 15, 2021",2021,3,15,8:00p,False,DET,W,False,109,99,20,16,W 1
37,"Wed, Mar 17, 2021",2021,3,17,8:00p,False,CHI,W,False,106,99,21,16,W 2
38,"Fri, Mar 19, 2021",2021,3,19,7:30p,False,CLE,W,False,116,110,22,16,W 3
39,"Sat, Mar 20, 2021",2021,3,20,9:00p,False,MIL,L,False,113,120,22,17,L 1
40,"Mon, Mar 22, 2021",2021,3,22,8:30p,True,CHO,L,False,97,100,22,18,L 2
42,"Wed, Mar 24, 2021",2021,3,24,8:30p,True,LAC,L,False,101,134,22,19,L 3
43,"Thu, Mar 25, 2021",2021,3,25,8:30p,True,LAC,L,False,85,98,22,20,L 4
44,"Sat, Mar 27, 2021",2021,3,27,8:30p,True,CHI,W,False,120,104,23,20,W 1
45,"Mon, Mar 29, 2021",2021,3,29,8:30p,True,SAC,L,False,115,132,23,21,L 1
46,"Wed, Mar 31, 2021",2021,3,31,8:30p,True,SAC,W,False,120,106,24,21,W 1
47,"Thu, Apr 1, 2021",2021,4,1,8:30p,True,ATL,L,True,129,134,24,22,L 1
48,"Sat, Apr 3, 2021",2021,4,3,9:00p,True,IND,L,True,133,139,24,23,L 2
49,"Mon, Apr 5, 2021",2021,4,5,7:00p,True,CLE,L,False,101,125,24,24,L 3
50,"Wed, Apr 7, 2021",2021,4,7,9:00p,False,DEN,L,False,96,106,24,25,L 4
51,"Fri, Apr 9, 2021",2021,4,9,9:00p,False,DEN,L,False,119,121,24,26,L 5
52,"Sun, Apr 11, 2021",2021,4,11,8:00p,False,DAL,W,False,119,117,25,26,W 1
53,"Mon, Apr 12, 2021",2021,4,12,8:00p,False,ORL,W,False,120,97,26,26,W 2
54,"Wed, Apr 14, 2021",2021,4,14,7:30p,False,TOR,L,False,112,117,26,27,L 1
55,"Fri, Apr 16, 2021",2021,4,16,8:30p,True,POR,L,False,106,107,26,28,L 2
56,"Sat, Apr 17, 2021",2021,4,17,10:00p,False,PHO,W,False,111,85,27,28,W 1
57,"Mon, Apr 19, 2021",2021,4,19,8:00p,False,IND,W,False,109,94,28,28,W 2
58,"Wed, Apr 21, 2021",2021,4,21,8:30p,True,MIA,L,False,87,107,28,29,L 1
59,"Thu, Apr 22, 2021",2021,4,22,8:30p,True,DET,W,False,106,91,29,29,W 1
60,"Sat, Apr 24, 2021",2021,4,24,8:00p,False,NOP,W,False,110,108,30,29,W 2
61,"Mon, Apr 26, 2021",2021,4,26,7:00p,False,WAS,W,True,146,143,31,29,W 3
63,"Wed, Apr 28, 2021",2021,4,28,8:00p,False,MIA,L,False,111,116,31,30,L 1
64,"Fri, Apr 30, 2021",2021,4,30,7:30p,False,BOS,L,True,140,143,31,31,L 2
65,"Sun, May 2, 2021",2021,5,2,8:00p,True,PHI,L,True,111,113,31,32,L 3
66,"Mon, May 3, 2021",2021,5,3,10:00p,False,UTA,L,False,99,110,31,33,L 4
67,"Wed, May 5, 2021",2021,5,5,9:00p,False,UTA,L,False,94,126,31,34,L 5
68,"Fri, May 7, 2021",2021,5,7,10:00p,False,SAC,W,False,113,104,32,34,W 1
69,"Sat, May 8, 2021",2021,5,8,10:00p,False,POR,L,False,102,124,32,35,L 1
70,"Mon, May 10, 2021",2021,5,10,8:30p,True,MIL,W,False,146,125,33,35,W 1
71,"Wed, May 12, 2021",2021,5,12,8:00p,False,BRK,L,False,116,128,33,36,L 1
72,"Thu, May 13, 2021",2021,5,13,7:30p,False,NYK,L,False,98,102,33,37,L 2
73,"Sat, May 15, 2021",2021,5,15,2:00p,True,PHO,L,False,103,140,33,38,L 3
74,"Sun, May 16, 2021",2021,5,16,2:00p,True,PHO,L,False,121,123,33,39,L 4
75,"Wed, May 19, 2021",2021,5,19,7:30p,False,MEM,L,False,96,100,33,40,L 5
