,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, May 22, 2021",2021,5,22,4:30p,True,DAL,L,False,103,113,0,1,L 1
1,"Tue, May 25, 2021",2021,5,25,10:30p,True,DAL,L,False,121,127,0,2,L 2
2,"Fri, May 28, 2021",2021,5,28,9:30p,False,DAL,W,False,118,108,1,2,W 1
3,"Sun, May 30, 2021",2021,5,30,9:30p,False,DAL,W,False,106,81,2,2,W 2
4,"Wed, Jun 2, 2021",2021,6,2,10:00p,True,DAL,L,False,100,105,2,3,L 1
5,"Fri, Jun 4, 2021",2021,6,4,9:00p,False,DAL,W,False,104,97,3,3,W 1
6,"Sun, Jun 6, 2021",2021,6,6,3:30p,True,DAL,W,False,126,111,4,3,W 2
8,"Tue, Jun 8, 2021",2021,6,8,10:00p,False,UTA,L,False,109,112,4,4,L 1
9,"Thu, Jun 10, 2021",2021,6,10,10:00p,False,UTA,L,False,111,117,4,5,L 2
10,"Sat, Jun 12, 2021",2021,6,12,8:30p,True,UTA,W,False,132,106,5,5,W 1
11,"Mon, Jun 14, 2021",2021,6,14,10:00p,True,UTA,W,False,118,104,6,5,W 2
12,"Wed, Jun 16, 2021",2021,6,16,10:00p,False,UTA,W,False,119,111,7,5,W 3
13,"Fri, Jun 18, 2021",2021,6,18,10:00p,True,UTA,W,False,131,119,8,5,W 4
15,"Sun, Jun 20, 2021",2021,6,20,3:30p,False,PHO,L,False,114,120,8,6,L 1
16,"Tue, Jun 22, 2021",2021,6,22,9:00p,False,PHO,L,False,103,104,8,7,L 2
17,"Thu, Jun 24, 2021",2021,6,24,9:00p,True,PHO,W,False,106,92,9,7,W 1
18,"Sat, Jun 26, 2021",2021,6,26,9:00p,True,PHO,L,False,80,84,9,8,L 1
19,"Mon, Jun 28, 2021",2021,6,28,9:00p,False,PHO,W,False,116,102,10,8,W 1
20,"Wed, Jun 30, 2021",2021,6,30,9:00p,True,PHO,L,False,103,130,10,9,L 1
