,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 23, 2019",2019,10,23,7:00p,True,DET,L,False,110,119,0,1,L 1
1,"Sat, Oct 26, 2019",2019,10,26,8:00p,False,CLE,L,False,99,110,0,2,L 2
2,"Mon, Oct 28, 2019",2019,10,28,7:00p,False,DET,L,False,94,96,0,3,L 3
3,"Wed, Oct 30, 2019",2019,10,30,7:30p,False,BRK,W,False,118,108,1,3,W 1
4,"Fri, Nov 1, 2019",2019,11,1,7:00p,True,CLE,W,False,102,95,2,3,W 2
5,"Sun, Nov 3, 2019",2019,11,3,5:00p,True,CHI,W,False,108,95,3,3,W 3
6,"Tue, Nov 5, 2019",2019,11,5,7:00p,False,CHO,L,True,120,122,3,4,L 1
7,"Wed, Nov 6, 2019",2019,11,6,7:00p,True,WAS,W,False,121,106,4,4,W 1
8,"Fri, Nov 8, 2019",2019,11,8,7:00p,True,DET,W,False,112,106,5,4,W 2
9,"Sun, Nov 10, 2019",2019,11,10,6:00p,False,ORL,W,False,109,102,6,4,W 3
10,"Tue, Nov 12, 2019",2019,11,12,7:00p,True,OKC,W,False,111,85,7,4,W 4
11,"Fri, Nov 15, 2019",2019,11,15,8:00p,False,HOU,L,False,102,111,7,5,L 1
12,"Sat, Nov 16, 2019",2019,11,16,7:00p,True,MIL,L,False,83,102,7,6,L 2
13,"Mon, Nov 18, 2019",2019,11,18,7:30p,False,BRK,W,False,115,86,8,6,W 1
14,"Sat, Nov 23, 2019",2019,11,23,7:00p,True,ORL,W,False,111,106,9,6,W 2
15,"Mon, Nov 25, 2019",2019,11,25,7:00p,True,MEM,W,False,126,114,10,6,W 3
16,"Wed, Nov 27, 2019",2019,11,27,7:00p,True,UTA,W,False,121,102,11,6,W 4
17,"Fri, Nov 29, 2019",2019,11,29,8:00p,True,ATL,W,True,105,104,12,6,W 5
18,"Sat, Nov 30, 2019",2019,11,30,7:00p,False,PHI,L,False,116,119,12,7,L 1
19,"Mon, Dec 2, 2019",2019,12,2,8:00p,False,MEM,W,False,117,104,13,7,W 1
21,"Wed, Dec 4, 2019",2019,12,4,8:00p,False,OKC,W,False,107,100,14,7,W 2
22,"Fri, Dec 6, 2019",2019,12,6,7:00p,False,DET,L,False,101,108,14,8,L 1
23,"Sat, Dec 7, 2019",2019,12,7,7:30p,False,NYK,W,False,104,103,15,8,W 1
