,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
0,CHI_1997,30.7,69.0,13.0,68,14,10.8,-0.11,10.7,114.4,102.4,12.0,90.0,0.267,0.203,0.547,0.511,12.5,35.9,0.199,0.471,14.8,69.3,0.196,,82,19730,44.3,93.6,0.473,7.1,19.0,0.373,37.2,74.6,0.499,18.7,25.0,0.747,16.7,33.3,50.0,29.0,9.7,4.5,15.0,21.9,114.4,82,19805,36.9,85.5,0.432,5.6,15.6,0.362,31.3,69.9,0.447,21.2,28.9,0.731,13.7,31.9,45.6,20.8,8.9,5.4,18.2,25.1,100.6
1,UTA_1997,29.6,64.0,18.0,64,18,8.79,-0.82,7.97,113.6,104.0,9.6,90.0,0.389,0.145,0.581,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.29,,82,19830,42.1,83.6,0.504,4.5,12.1,0.37,37.6,71.4,0.526,25.0,32.5,0.769,12.0,32.4,44.3,29.6,10.1,5.6,16.9,26.6,113.6,82,19855,35.6,83.7,0.425,6.4,18.3,0.35,29.2,65.4,0.446,23.4,31.9,0.733,12.2,29.6,41.8,21.2,9.7,3.9,17.8,25.1,101.0
2,SEA_1997,30.0,57.0,25.0,62,20,7.68,-0.77,6.91,111.2,102.7,8.5,90.3,0.358,0.247,0.557,0.51,14.2,30.9,0.269,0.49,17.7,69.1,0.242,,82,19780,40.2,86.2,0.467,7.5,21.3,0.353,32.7,64.9,0.504,23.2,30.8,0.752,13.6,30.5,44.1,25.9,12.1,5.2,16.5,24.2,111.2,82,19805,39.1,90.0,0.435,6.8,19.5,0.347,32.4,70.5,0.459,17.2,23.4,0.737,14.6,31.1,45.6,23.2,8.4,4.6,17.7,24.4,102.3
3,ATL_1997,28.8,56.0,26.0,57,25,5.44,0.08,5.52,108.5,102.3,6.2,86.8,0.31,0.291,0.542,0.498,14.6,31.5,0.236,0.472,15.0,69.2,0.191,,82,19805,40.9,86.8,0.471,8.1,18.9,0.428,32.8,67.9,0.483,21.1,27.1,0.777,12.5,31.4,43.9,27.7,8.2,4.8,16.5,23.3,110.9,82,19730,39.2,89.9,0.436,6.4,19.0,0.335,32.8,70.9,0.463,17.6,23.9,0.737,14.7,29.8,44.5,21.9,8.4,3.9,17.5,23.4,102.4
4,MIA_1997,27.2,61.0,21.0,57,25,5.49,0.07,5.56,106.8,100.6,6.2,88.2,0.324,0.299,0.546,0.507,15.5,29.2,0.233,0.465,15.6,70.6,0.248,,82,19830,40.5,87.3,0.464,8.3,21.5,0.388,32.1,65.8,0.488,21.3,28.6,0.745,12.3,32.8,45.1,22.2,9.0,4.1,14.9,23.7,110.6,82,19855,36.3,82.2,0.441,6.7,17.9,0.373,29.6,64.3,0.46,23.1,31.2,0.742,12.3,31.9,44.2,24.0,8.0,5.1,19.4,25.5,102.4
5,DET_1997,28.2,54.0,28.0,57,25,5.24,0.2,5.45,110.6,104.4,6.2,84.5,0.327,0.246,0.554,0.512,13.0,27.5,0.244,0.487,14.6,70.4,0.197,,82,19855,40.8,87.0,0.469,6.8,18.5,0.369,33.9,68.4,0.496,21.0,27.6,0.761,11.9,30.8,42.7,26.8,8.6,4.2,15.3,22.4,109.3,82,19780,37.1,84.1,0.441,8.2,22.1,0.373,28.8,62.0,0.465,20.3,27.4,0.741,13.6,30.3,43.9,23.5,8.5,5.7,20.6,25.9,102.7
6,HOU_1997,30.8,57.0,25.0,54,28,4.48,-0.62,3.85,108.8,104.0,4.8,91.6,0.307,0.284,0.56,0.52,15.6,28.4,0.232,0.481,13.3,71.4,0.19,,82,19855,40.1,85.5,0.468,8.9,24.3,0.365,31.2,61.3,0.509,19.8,26.3,0.755,12.2,33.8,46.1,26.6,9.0,4.6,18.0,21.2,108.8,82,19855,37.2,85.4,0.436,6.1,17.0,0.357,31.1,68.4,0.455,22.9,30.9,0.739,12.7,29.2,41.9,22.6,8.7,5.7,16.5,25.1,103.3
7,LAL_1997,26.5,56.0,26.0,53,29,4.27,-0.61,3.66,108.3,103.7,4.6,91.1,0.351,0.226,0.535,0.496,13.7,31.6,0.243,0.478,15.1,68.5,0.231,,82,19805,39.3,88.0,0.446,9.2,25.6,0.359,30.1,62.4,0.481,20.8,27.3,0.763,14.3,32.8,47.1,21.7,9.8,6.0,17.1,22.2,108.5,82,19930,38.6,87.5,0.441,6.3,18.2,0.347,32.3,69.2,0.466,20.2,28.1,0.718,14.7,31.3,46.0,24.8,8.2,5.1,17.7,25.6,103.7
8,POR_1997,26.4,49.0,33.0,53,29,4.17,-0.61,3.56,107.9,103.3,4.6,90.9,0.35,0.217,0.544,0.503,15.4,32.5,0.249,0.471,14.3,72.4,0.268,,82,19930,39.9,87.8,0.454,7.3,19.8,0.367,32.6,67.9,0.48,21.3,30.8,0.692,14.4,31.9,46.3,24.4,9.8,7.6,16.1,24.0,108.3,82,19830,36.4,83.2,0.438,7.0,19.9,0.352,29.4,63.3,0.465,24.1,32.2,0.75,12.9,28.2,41.1,21.4,8.6,5.0,17.9,27.5,104.0
9,NYK_1997,29.7,57.0,25.0,50,32,3.12,0.18,3.31,104.4,101.0,3.4,90.5,0.34,0.208,0.546,0.501,17.0,30.5,0.255,0.463,15.4,73.4,0.279,,82,19855,39.9,85.9,0.464,6.7,18.6,0.358,33.2,67.3,0.493,21.4,30.1,0.713,14.1,33.2,47.2,22.7,8.5,5.8,18.0,25.6,107.9,82,19855,40.0,90.3,0.443,6.8,20.4,0.335,33.1,69.9,0.474,17.2,23.6,0.729,13.6,30.8,44.3,24.2,9.6,4.8,15.5,22.9,104.0
10,CLE_1997,26.7,42.0,40.0,47,35,1.84,0.47,2.32,104.6,102.4,2.2,82.9,0.297,0.215,0.531,0.493,15.0,29.4,0.215,0.482,16.8,71.9,0.281,,82,19905,39.3,86.1,0.456,6.3,17.9,0.353,33.0,68.3,0.483,22.2,28.6,0.778,14.2,29.6,43.9,23.9,8.0,4.7,18.5,23.4,107.2,82,19830,39.6,89.2,0.444,7.6,20.5,0.369,32.1,68.7,0.467,17.6,23.9,0.737,13.8,32.4,46.2,25.7,7.0,4.0,17.1,25.5,104.4
11,CHO_1997,29.1,54.0,28.0,46,36,1.87,0.26,2.13,110.9,108.9,2.0,88.6,0.313,0.218,0.562,0.518,14.3,28.7,0.243,0.496,13.3,68.1,0.204,,82,19805,38.8,85.6,0.453,9.3,25.6,0.364,29.4,60.0,0.491,20.0,27.8,0.719,13.1,33.0,46.1,23.8,8.9,6.0,17.9,26.4,106.8,82,19930,37.9,86.0,0.44,6.8,19.5,0.347,31.1,66.5,0.468,22.2,29.5,0.753,13.6,30.6,44.2,23.5,9.4,5.7,17.4,26.4,104.7
12,WAS_1997,25.9,44.0,38.0,46,36,1.62,0.15,1.77,106.6,104.9,1.7,92.4,0.296,0.15,0.54,0.505,14.6,30.2,0.21,0.491,15.3,70.3,0.226,,82,19855,42.0,87.4,0.48,4.3,13.1,0.331,37.7,74.3,0.507,18.3,25.9,0.707,13.2,31.7,44.9,25.1,9.3,5.3,16.9,23.8,106.6,82,19855,39.4,86.9,0.454,6.4,17.4,0.371,33.0,69.5,0.474,19.6,26.2,0.749,13.4,30.6,44.0,21.9,8.7,4.4,17.7,23.2,104.9
