,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 19, 2022",2022,10,19,10:00p,False,SAC,W,False,115,108,1,0,W 1
1,"Fri, Oct 21, 2022",2022,10,21,10:00p,True,PHO,W,True,113,111,2,0,W 2
2,"Sun, Oct 23, 2022",2022,10,23,3:30p,False,LAL,W,False,106,104,3,0,W 3
3,"Mon, Oct 24, 2022",2022,10,24,10:00p,True,DEN,W,False,135,110,4,0,W 4
4,"Wed, Oct 26, 2022",2022,10,26,10:00p,True,MIA,L,False,98,119,4,1,L 1
5,"Fri, Oct 28, 2022",2022,10,28,10:00p,True,HOU,W,False,125,111,5,1,W 1
6,"Wed, Nov 2, 2022",2022,11,2,10:00p,True,MEM,L,False,106,111,5,2,L 1
7,"Fri, Nov 4, 2022",2022,11,4,10:00p,False,PHO,W,False,108,106,6,2,W 1
8,"Sat, Nov 5, 2022",2022,11,5,10:00p,False,PHO,L,False,82,102,6,3,L 1
9,"Mon, Nov 7, 2022",2022,11,7,8:30p,False,MIA,W,False,110,107,7,3,W 1
10,"Wed, Nov 9, 2022",2022,11,9,7:00p,False,CHO,W,False,105,95,8,3,W 2
11,"Thu, Nov 10, 2022",2022,11,10,8:00p,False,NOP,W,False,106,95,9,3,W 3
12,"Sat, Nov 12, 2022",2022,11,12,8:30p,False,DAL,L,False,112,117,9,4,L 1
13,"Tue, Nov 15, 2022",2022,11,15,10:00p,True,SAS,W,False,117,110,10,4,W 1
14,"Thu, Nov 17, 2022",2022,11,17,10:00p,True,BRK,L,False,107,109,10,5,L 1
15,"Sat, Nov 19, 2022",2022,11,19,10:00p,True,UTA,L,False,113,118,10,6,L 2
16,"Mon, Nov 21, 2022",2022,11,21,8:00p,False,MIL,L,False,111,119,10,7,L 3
17,"Wed, Nov 23, 2022",2022,11,23,7:00p,False,CLE,L,False,96,114,10,8,L 4
18,"Fri, Nov 25, 2022",2022,11,25,7:30p,False,NYK,W,True,132,129,11,8,W 1
19,"Sun, Nov 27, 2022",2022,11,27,3:00p,False,BRK,L,False,97,111,11,9,L 1
21,"Tue, Nov 29, 2022",2022,11,29,10:00p,True,LAC,L,False,112,118,11,10,L 2
22,"Wed, Nov 30, 2022",2022,11,30,10:30p,False,LAL,L,False,109,128,11,11,L 3
23,"Sat, Dec 3, 2022",2022,12,3,9:00p,False,UTA,W,False,116,111,12,11,W 1
24,"Sun, Dec 4, 2022",2022,12,4,9:00p,True,IND,W,False,116,100,13,11,W 2
25,"Thu, Dec 8, 2022",2022,12,8,10:00p,True,DEN,L,False,120,121,13,12,L 1
26,"Sat, Dec 10, 2022",2022,12,10,10:00p,True,MIN,W,False,124,118,14,12,W 1
27,"Mon, Dec 12, 2022",2022,12,12,10:00p,True,MIN,W,False,133,112,15,12,W 2
28,"Wed, Dec 14, 2022",2022,12,14,8:00p,False,SAS,W,False,128,112,16,12,W 3
29,"Fri, Dec 16, 2022",2022,12,16,8:30p,False,DAL,L,False,110,130,16,13,L 1
30,"Sat, Dec 17, 2022",2022,12,17,8:00p,False,HOU,W,False,107,95,17,13,W 1
31,"Mon, Dec 19, 2022",2022,12,19,8:00p,False,OKC,L,False,121,123,17,14,L 1
32,"Wed, Dec 21, 2022",2022,12,21,8:00p,False,OKC,L,False,98,101,17,15,L 2
33,"Fri, Dec 23, 2022",2022,12,23,9:00p,False,DEN,L,False,107,120,17,16,L 3
34,"Mon, Dec 26, 2022",2022,12,26,10:00p,True,CHO,W,False,124,113,18,16,W 1
