,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 17, 2018",2018,10,17,7:00p,False,CHO,W,False,113,112,1,0,W 1
1,"Fri, Oct 19, 2018",2018,10,19,8:30p,True,IND,W,False,118,101,2,0,W 2
2,"Mon, Oct 22, 2018",2018,10,22,8:00p,True,NYK,W,False,124,113,3,0,W 3
3,"Wed, Oct 24, 2018",2018,10,24,9:30p,True,PHI,W,False,123,108,4,0,W 4
4,"Fri, Oct 26, 2018",2018,10,26,8:00p,False,MIN,W,False,125,95,5,0,W 5
5,"Sat, Oct 27, 2018",2018,10,27,8:30p,True,ORL,W,False,113,91,6,0,W 6
6,"Mon, Oct 29, 2018",2018,10,29,8:00p,True,TOR,W,False,124,109,7,0,W 7
7,"Thu, Nov 1, 2018",2018,11,1,8:00p,False,BOS,L,False,113,117,7,1,L 1
8,"Sun, Nov 4, 2018",2018,11,4,3:30p,True,SAC,W,False,144,109,8,1,W 1
9,"Tue, Nov 6, 2018",2018,11,6,10:00p,False,POR,L,False,103,118,8,2,L 1
10,"Thu, Nov 8, 2018",2018,11,8,10:30p,False,GSW,W,False,134,111,9,2,W 1
11,"Sat, Nov 10, 2018",2018,11,10,3:30p,False,LAC,L,True,126,128,9,3,L 1
12,"Sun, Nov 11, 2018",2018,11,11,8:00p,False,DEN,W,False,121,114,10,3,W 1
13,"Wed, Nov 14, 2018",2018,11,14,8:00p,True,MEM,L,False,113,116,10,4,L 1
14,"Fri, Nov 16, 2018",2018,11,16,9:30p,True,CHI,W,False,123,104,11,4,W 1
15,"Mon, Nov 19, 2018",2018,11,19,8:00p,True,DEN,W,False,104,98,12,4,W 2
16,"Wed, Nov 21, 2018",2018,11,21,8:00p,True,POR,W,False,143,100,13,4,W 3
17,"Fri, Nov 23, 2018",2018,11,23,8:30p,True,PHO,L,False,114,116,13,5,L 1
18,"Sat, Nov 24, 2018",2018,11,24,8:30p,True,SAS,W,False,135,129,14,5,W 1
19,"Mon, Nov 26, 2018",2018,11,26,7:00p,False,CHO,L,False,107,110,14,6,L 1
21,"Wed, Nov 28, 2018",2018,11,28,8:00p,True,CHI,W,False,116,113,15,6,W 1
22,"Sat, Dec 1, 2018",2018,12,1,5:00p,False,NYK,L,True,134,136,15,7,L 1
23,"Wed, Dec 5, 2018",2018,12,5,8:00p,True,DET,W,False,115,92,16,7,W 1
24,"Fri, Dec 7, 2018",2018,12,7,9:30p,True,GSW,L,False,95,105,16,8,L 1
25,"Sun, Dec 9, 2018",2018,12,9,6:00p,False,TOR,W,False,104,99,17,8,W 1
26,"Mon, Dec 10, 2018",2018,12,10,8:00p,True,CLE,W,False,108,92,18,8,W 2
27,"Wed, Dec 12, 2018",2018,12,12,7:00p,False,IND,L,False,97,113,18,9,L 1
28,"Fri, Dec 14, 2018",2018,12,14,7:30p,False,CLE,W,False,114,102,19,9,W 1
29,"Mon, Dec 17, 2018",2018,12,17,7:00p,False,DET,W,False,107,104,20,9,W 2
30,"Wed, Dec 19, 2018",2018,12,19,8:00p,True,NOP,W,False,123,115,21,9,W 3
31,"Fri, Dec 21, 2018",2018,12,21,8:00p,False,BOS,W,False,120,107,22,9,W 4
32,"Sat, Dec 22, 2018",2018,12,22,8:00p,False,MIA,L,False,87,94,22,10,L 1
33,"Tue, Dec 25, 2018",2018,12,25,12:00p,False,NYK,W,False,109,95,23,10,W 1
34,"Thu, Dec 27, 2018",2018,12,27,8:00p,True,NYK,W,False,112,96,24,10,W 2
35,"Sat, Dec 29, 2018",2018,12,29,5:00p,True,BRK,W,False,129,115,25,10,W 3
36,"Tue, Jan 1, 2019",2019,1,1,8:00p,True,DET,W,False,121,98,26,10,W 4
37,"Fri, Jan 4, 2019",2019,1,4,8:30p,True,ATL,W,False,144,112,27,10,W 5
38,"Sat, Jan 5, 2019",2019,1,5,8:30p,True,TOR,L,False,116,123,27,11,L 1
39,"Mon, Jan 7, 2019",2019,1,7,8:00p,True,UTA,W,False,114,102,28,11,W 1
40,"Wed, Jan 9, 2019",2019,1,9,8:00p,False,HOU,W,False,116,109,29,11,W 2
42,"Fri, Jan 11, 2019",2019,1,11,7:00p,False,WAS,L,False,106,113,29,12,L 1
43,"Sun, Jan 13, 2019",2019,1,13,3:30p,False,ATL,W,False,133,114,30,12,W 1
44,"Tue, Jan 15, 2019",2019,1,15,8:00p,True,MIA,W,False,124,86,31,12,W 2
45,"Wed, Jan 16, 2019",2019,1,16,8:00p,False,MEM,W,False,111,101,32,12,W 3
46,"Sat, Jan 19, 2019",2019,1,19,7:00p,False,ORL,W,False,118,108,33,12,W 4
47,"Mon, Jan 21, 2019",2019,1,21,2:00p,True,DAL,W,False,116,106,34,12,W 5
48,"Fri, Jan 25, 2019",2019,1,25,8:30p,True,CHO,W,False,108,99,35,12,W 6
49,"Sun, Jan 27, 2019",2019,1,27,6:00p,False,OKC,L,False,112,118,35,13,L 1
50,"Tue, Jan 29, 2019",2019,1,29,7:00p,False,DET,W,False,115,105,36,13,W 1
51,"Thu, Jan 31, 2019",2019,1,31,8:00p,False,TOR,W,False,105,92,37,13,W 2
